CTLabel,BoroCode,BoroName,CT2000,BoroCT2000,CDEligibil,NTACode,NTANAme,PUMA,Shape_Leng,Shape_Area,fullCT,vouchers2000,vouchers2004,vouchers2005,vouchers2006,vouchers2007,vouchers2008,vouchers2009,vouchers2010,vouchers2011
223.01,1,Manhattan,022301,1022301,E,MN06,Manhattanville,3802,5403.471924,1516206.9726,36061022301,102,113,128,149,164,173,188,193,194
209.01,1,Manhattan,020901,1020901,E,MN09,Morningside Heights,3802,4807.678374,1246712.2249,36061020901,16,20,23,29,48,50,67,63,57
329,2,Bronx,032900,2032900,I,BX22,North Riverdale-Fieldston-Riverdale,3701,9857.104868,3372067.983,36005032900,0,0,0,1,1,5,4,2,2
283,3,Brooklyn,028300,3028300,E,BK35,Stuyvesant Heights,4003,4848.738184,1311680.72397,36047028300,83,110,105,95,96,91,76,78,75
65,1,Manhattan,006500,1006500,I,MN23,West Village,3810,6351.231436,2167562.37407,36061006500,0,0,0,0,3,3,4,5,-1
170,1,Manhattan,017000,1017000,E,MN33,East Harlem South,3804,5618.787376,1969281.40012,36061017000,75,67,65,82,142,202,213,219,209
377,3,Brooklyn,037700,3037700,E,BK35,Stuyvesant Heights,4003,5741.181435,2047553.38322,36047037700,82,129,115,118,125,123,113,107,101
373,3,Brooklyn,037300,3037300,E,BK79,Ocean Hill,4007,6148.269612,1838509.98238,36047037300,64,112,104,108,109,125,126,124,116
375,3,Brooklyn,037500,3037500,E,BK35,Stuyvesant Heights,4003,5943.210164,1708660.14335,36047037500,57,93,115,113,112,112,109,96,97
768,4,Queens,076800,4076800,I,QN02,Springfield Gardens North,4112,7697.38311,3186666.00713,36081076800,7,4,4,4,4,7,7,8,8
227.01,2,Bronx,022701,2022701,E,BX41,Mount Hope,3707,4850.86617,1302749.20066,36005022701,141,308,292,348,346,351,421,441,439
229.01,2,Bronx,022901,2022901,E,BX41,Mount Hope,3707,5165.01829,1419631.44561,36005022901,203,288,284,274,263,274,281,274,256
211,1,Manhattan,021100,1021100,E,MN09,Morningside Heights,3802,6846.50873,2374074.47844,36061021100,11,6,4,8,7,7,5,3,3
197.01,1,Manhattan,019701,1019701,I,MN09,Morningside Heights,3802,10249.416129,2540495.93849,36061019701,4,9,0,0,0,3,7,8,8
207.01,1,Manhattan,020701,1020701,E,MN09,Morningside Heights,3802,2985.055555,508697.474894,36061020701,1,1,1,1,1,1,2,2,2
245,2,Bronx,024500,2024500,E,BX36,University Heights-Morris Heights,3707,6844.603428,2314517.7967,36005024500,376,379,353,373,391,461,484,470,449
733,4,Queens,073300,4073300,I,QN17,Forest Hills,4108,5993.852215,1613337.17933,36081073300,0,0,0,0,0,0,-1,-1,-1
214,1,Manhattan,021400,1021400,E,MN03,Central Harlem North-Polo Grounds,3803,4873.572464,1460341.27996,36061021400,153,76,104,100,96,95,114,110,108
232,1,Manhattan,023200,1023200,E,MN03,Central Harlem North-Polo Grounds,3803,5761.005215,1943146.25657,36061023200,107,153,176,179,178,190,281,263,230
236,1,Manhattan,023600,1023600,E,MN03,Central Harlem North-Polo Grounds,3803,9821.087508,2845183.35474,36061023600,95,107,109,124,132,169,179,207,234
683,4,Queens,068300,4068300,E,QN29,Elmhurst,4107,6695.104126,2322819.99846,36081068300,11,11,10,9,8,11,10,9,9
198,1,Manhattan,019800,1019800,E,MN34,East Harlem North,3804,6759.318306,2431074.09127,36061019800,10,13,14,13,15,15,19,29,26
200,1,Manhattan,020000,1020000,E,MN11,Central Harlem South,3803,6753.232659,1391141.2837,36061020000,79,64,78,72,67,71,75,81,81
125,3,Brooklyn,012500,3012500,E,BK37,Park Slope-Gowanus,4005,6767.850867,2411852.09967,36047012500,2,3,1,1,1,2,1,1,1
75,3,Brooklyn,007500,3007500,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,7513.207476,3053102.31087,36047007500,6,5,4,3,3,3,3,2,2
317,4,Queens,031700,4031700,I,QN72,Steinway,4101,10832.61144,6507966.2969,36081031700,0,0,0,0,0,3,3,4,3
331,4,Queens,033100,4033100,I,QN98,Airport,4102,45365.065269,32973447.9758,36081033100,0,0,0,0,0,0,-1,-1,-1
610,4,Queens,061000,4061000,I,QN33,Cambria Heights,4105,6201.496425,2341461.74938,36081061000,1,2,2,2,4,5,5,5,2
161,1,Manhattan,016100,1016100,I,MN12,Upper West Side,3806,5717.905533,1676876.23616,36061016100,1,23,23,26,28,29,28,26,23
163,1,Manhattan,016300,1016300,I,MN12,Upper West Side,3806,4940.572504,1534083.24741,36061016300,0,0,0,0,0,0,-1,-1,-1
28,2,Bronx,002800,2002800,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,9172.553459,4715453.8035,36005002800,97,84,85,96,87,87,83,86,84
50,2,Bronx,005000,2005000,E,BX55,Soundview-Bruckner,3709,6145.588316,2279835.51916,36005005000,509,525,514,537,518,553,567,534,537
145,1,Manhattan,014500,1014500,I,MN14,Lincoln Square,3806,5830.707198,1897994.06789,36061014500,0,1,1,1,1,2,3,2,2
149,1,Manhattan,014900,1014900,I,MN14,Lincoln Square,3806,5690.756519,1880349.95176,36061014900,2,4,2,1,1,1,1,1,1
169,4,Queens,016900,4016900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7382.075504,2485167.47013,36081016900,2,1,2,2,2,1,2,2,2
46,2,Bronx,004600,2004600,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,5621.791912,1685984.09204,36005004600,14,32,32,36,37,41,68,67,66
343,3,Brooklyn,034300,3034300,E,BK61,Crown Heights North,4006,5689.148339,1745164.21497,36047034300,27,30,32,28,27,26,19,24,23
345,3,Brooklyn,034500,3034500,E,BK61,Crown Heights North,4006,5684.446148,1759937.3963,36047034500,41,54,47,43,55,62,67,58,61
112,3,Brooklyn,011200,3011200,E,BK34,Sunset Park East,4012,5459.47211,1843970.96851,36047011200,86,78,90,102,103,127,127,126,130
83,1,Manhattan,008300,1008300,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5681.484058,1872963.10585,36061008300,10,6,4,4,3,8,13,11,12
1291.02,4,Queens,129102,4129102,I,QN42,Oakland Gardens,4104,14224.220948,8179843.12517,36081129102,0,0,0,0,0,0,-1,-1,-1
409,3,Brooklyn,040900,3040900,E,BK77,Bushwick North,4002,5396.794768,1866462.15175,36047040900,78,90,88,98,101,104,109,105,96
411,3,Brooklyn,041100,3041100,E,BK78,Bushwick South,4002,4993.464614,1458445.83873,36047041100,37,75,67,68,73,86,96,88,80
77,1,Manhattan,007700,1007700,I,MN23,West Village,3810,5763.599655,1923623.9871,36061007700,0,1,0,0,0,0,-1,-1,-1
79,1,Manhattan,007900,1007900,I,MN23,West Village,3810,6306.623658,2313054.58728,36061007900,1,0,1,1,1,1,1,1,1
310,2,Bronx,031000,2031000,I,BX31,Allerton-Pelham Gardens,3704,10741.011194,6834236.15002,36005031000,4,6,8,9,11,11,14,13,15
71,3,Brooklyn,007100,3007100,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5816.046538,1840258.50796,36047007100,4,1,2,2,3,3,3,3,2
127,3,Brooklyn,012700,3012700,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5308.967837,1759470.68616,36047012700,41,42,44,40,37,47,49,48,50
916.01,4,Queens,091601,4091601,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,49097.741093,47696746.1258,36081091601,0,0,0,0,0,0,2,2,2
916.02,4,Queens,091602,4091602,I,QN99,park-cemetery-etc-Queens,4114,17034.228398,13026908.3669,36081091602,0,0,0,0,0,0,-1,-1,-1
160,2,Bronx,016000,2016000,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,17368.217536,5532323.4159,36005016000,8,4,3,3,4,3,5,6,6
10.02,1,Manhattan,001002,1001002,E,MN28,Lower East Side,3809,5450.446659,1673446.20359,36061001002,10,11,9,0,0,0,156,130,64
22.01,1,Manhattan,002201,1002201,E,MN28,Lower East Side,3809,5779.062603,1740173.78504,36061002201,55,82,143,108,105,149,161,173,174
394,3,Brooklyn,039400,3039400,E,BK25,Homecrest,4016,7000.165253,2067691.49211,36047039400,12,9,3,3,3,4,5,5,4
414.02,3,Brooklyn,041402,3041402,I,BK25,Homecrest,4016,5695.76643,1659482.23782,36047041402,39,33,35,42,73,53,95,52,50
416,3,Brooklyn,041600,3041600,E,BK25,Homecrest,4016,6169.280798,1749784.70103,36047041600,10,9,14,16,18,16,25,14,12
934,3,Brooklyn,093400,3093400,E,BK96,Rugby-Remsen Village,4010,7249.880266,1913351.80425,36047093400,8,6,5,4,3,5,6,7,8
936,3,Brooklyn,093600,3093600,I,BK96,Rugby-Remsen Village,4010,7495.435069,1777167.94139,36047093600,1,2,4,3,2,5,6,7,8
942,3,Brooklyn,094200,3094200,E,BK96,Rugby-Remsen Village,4010,6198.004692,1837115.60322,36047094200,2,3,6,6,5,6,7,7,9
478,4,Queens,047800,4047800,I,QN06,Jamaica Estates-Holliswood,4106,14624.673234,7028450.27297,36081047800,7,5,7,8,9,15,21,20,17
482,4,Queens,048200,4048200,I,QN07,Hollis,4112,6546.123556,2454003.60748,36081048200,5,9,5,6,10,9,6,10,10
285.02,3,Brooklyn,028502,3028502,E,BK35,Stuyvesant Heights,4003,4775.421191,1290359.41807,36047028502,0,1,0,0,0,0,-1,-1,-1
13,3,Brooklyn,001300,3001300,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,7513.001243,3138437.80015,36047001300,0,0,0,0,0,0,-1,-1,159
61,4,Queens,006100,4006100,E,QN70,Astoria,4101,6183.318054,2099309.38185,36081006100,11,6,6,6,4,4,5,5,5
63,4,Queens,006300,4006300,E,QN70,Astoria,4101,6353.777916,2287276.52919,36081006300,2,4,4,5,5,5,2,2,2
1385.01,4,Queens,138501,4138501,I,QN42,Oakland Gardens,4104,14756.036614,11191461.1879,36081138501,0,0,0,0,0,0,-1,-1,-1
999,4,Queens,099900,4099900,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,13894.011178,6670789.44566,36081099900,0,0,0,0,0,0,-1,-1,-1
162,1,Manhattan,016200,1016200,E,MN33,East Harlem South,3804,10030.590101,2924176.90074,36061016200,191,168,617,804,784,711,695,648,606
164,1,Manhattan,016400,1016400,E,MN33,East Harlem South,3804,5536.336298,1911374.21453,36061016400,46,41,50,62,55,60,54,49,54
243.01,1,Manhattan,024301,1024301,E,MN36,Washington Heights South,3801,4730.332135,1131944.91676,36061024301,35,46,46,40,43,49,70,59,62
720,3,Brooklyn,072000,3072000,E,BK58,Flatlands,4009,6664.516206,1701872.09456,36047072000,4,9,11,8,11,14,16,12,12
722,3,Brooklyn,072200,3072200,I,BK58,Flatlands,4009,8425.528016,2769417.62881,36047072200,2,7,5,3,2,4,4,5,4
950,3,Brooklyn,095000,3095000,I,BK50,Canarsie,4009,7974.174813,2612163.86463,36047095000,11,13,14,14,11,10,12,13,14
93,1,Manhattan,009300,1009300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5740.876396,1929507.03569,36061009300,18,11,12,11,10,15,18,18,23
227.01,1,Manhattan,022701,1022701,E,MN04,Hamilton Heights,3802,4969.462524,1508565.62488,36061022701,83,99,111,106,93,95,117,120,105
227.02,1,Manhattan,022702,1022702,E,MN03,Central Harlem North-Polo Grounds,3803,2882.216205,398862.034475,36061022702,6,5,11,14,16,15,16,15,18
330,4,Queens,033000,4033000,I,QN02,Springfield Gardens North,4112,15095.326245,8812000.33226,36081033000,23,31,29,30,45,65,60,56,58
838,4,Queens,083800,4083800,I,QN55,South Ozone Park,4113,10555.32364,5332408.5625,36081083800,8,4,3,6,9,18,23,23,24
174.01,1,Manhattan,017401,1017401,E,MN33,East Harlem South,3804,4175.265672,1086638.94819,36061017401,81,190,85,290,278,264,252,241,240
174.02,1,Manhattan,017402,1017402,E,MN33,East Harlem South,3804,3109.683614,547579.20987,36061017402,19,17,425,250,235,214,214,196,185
186,1,Manhattan,018600,1018600,E,MN11,Central Harlem South,3803,4621.740632,1311722.25463,36061018600,22,8,10,14,17,17,16,15,15
431,2,Bronx,043100,2043100,E,BX43,Norwood,3706,10459.766168,2206044.6902,36005043100,475,423,481,509,513,544,564,538,515
429.01,2,Bronx,042901,2042901,E,BX43,Norwood,3706,5723.262662,1032231.39889,36005042901,133,171,169,176,180,203,223,234,227
385,2,Bronx,038500,2038500,E,BX01,Claremont-Bathgate,3705,7631.433668,2053030.55261,36005038500,195,249,219,237,251,271,292,313,304
237.02,2,Bronx,023702,2023702,E,BX05,Bedford Park-Fordham North,3706,3384.187112,515656.522123,36005023702,91,71,69,73,70,75,79,76,72
253,2,Bronx,025300,2025300,E,BX30,Kingsbridge Heights,3706,5424.470081,1341945.23984,36005025300,366,408,376,384,381,406,409,395,397
271.02,2,Bronx,027102,2027102,I,BX30,Kingsbridge Heights,3706,10926.637658,2090530.29932,36005027102,0,0,0,0,0,0,-1,-1,-1
429.02,2,Bronx,042902,2042902,E,BX43,Norwood,3706,5428.547981,1084418.35776,36005042902,122,148,158,153,157,177,188,185,197
213.01,1,Manhattan,021301,1021301,E,MN06,Manhattanville,3802,4584.723429,1194357.68842,36061021301,108,93,85,88,80,65,68,67,66
213.02,1,Manhattan,021302,1021302,E,MN03,Central Harlem North-Polo Grounds,3803,2357.138446,303505.514381,36061021302,4,3,2,1,3,7,5,4,4
223.02,1,Manhattan,022302,1022302,E,MN06,Manhattanville,3802,2797.036502,477445.652616,36061022302,112,95,841,812,896,1,843,796,779
80,1,Manhattan,008000,1008000,I,MN20,Murray Hill-Kips Bay,3808,5682.15347,1855976.66857,36061008000,7,7,0,0,1,2,2,4,1
243,3,Brooklyn,024300,3024300,E,BK75,Bedford,4003,5291.71629,1661539.37869,36047024300,48,75,72,69,63,59,53,45,44
29,4,Queens,002900,4002900,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,6954.33013,2344983.55202,36081002900,3,3,2,3,2,2,2,2,2
35,4,Queens,003500,4003500,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,4868.330862,1361007.20547,36081003500,9,6,6,5,4,4,4,3,3
43,4,Queens,004300,4004300,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,6406.5104,1840353.43715,36081004300,1,1,2,2,2,1,1,1,1
49,4,Queens,004900,4004900,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,5283.893276,1474353.74179,36081004900,0,1,1,1,0,0,-1,-1,-1
251,3,Brooklyn,025100,3025100,E,BK75,Bedford,4003,5079.930866,1490422.76224,36047025100,53,75,70,54,55,58,58,52,51
265,3,Brooklyn,026500,3026500,E,BK75,Bedford,4003,5341.618221,1718284.24025,36047026500,60,105,97,111,114,115,115,102,103
373,2,Bronx,037300,2037300,E,BX17,East Tremont,3705,6417.744172,1985108.11871,36005037300,206,252,240,253,261,296,323,316,312
391,2,Bronx,039100,2039100,E,BX06,Belmont,3705,5939.010435,2208428.4958,36005039100,253,332,339,382,375,450,487,460,429
51,3,Brooklyn,005100,3005100,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,6004.498529,1950313.02744,36047005100,15,8,8,8,6,8,9,7,6
1091,4,Queens,109100,4109100,I,QN46,Bayside-Bayside Hills,4104,15919.736868,8825546.0903,36081109100,1,0,0,0,0,0,-1,-1,-1
1097,4,Queens,109700,4109700,I,QN46,Bayside-Bayside Hills,4104,11556.001144,4971620.62069,36081109700,0,0,0,0,0,0,1,1,-1
69,1,Manhattan,006900,1006900,I,MN23,West Village,3810,4888.347505,1420210.36377,36061006900,0,0,0,0,0,1,-1,-1,-1
75,1,Manhattan,007500,1007500,I,MN23,West Village,3810,4901.189614,1430746.75906,36061007500,1,0,0,0,0,0,-1,-1,-1
88,1,Manhattan,008800,1008800,I,MN19,Turtle Bay-East Midtown,3808,5580.276546,1946103.26142,36061008800,3,2,2,2,6,5,4,2,-1
90,1,Manhattan,009000,1009000,I,MN19,Turtle Bay-East Midtown,3808,5527.209514,1906164.14476,36061009000,0,0,0,0,4,3,5,5,5
682,4,Queens,068200,4068200,I,QN66,Laurelton,4105,7239.279514,2492489.85687,36081068200,1,7,5,8,6,11,11,13,12
31,1,Manhattan,003100,1003100,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,7779.85621,2207846.62462,36061003100,0,0,0,0,4,7,1,-1,-1
29,1,Manhattan,002900,1002900,E,MN27,Chinatown,3809,10980.250561,3356037.85577,36061002900,3,7,6,6,6,6,8,8,7
181,3,Brooklyn,018100,3018100,I,BK68,Fort Greene,4004,5495.107397,1823380.08294,36047018100,1,1,1,2,2,2,2,2,2
78,1,Manhattan,007800,1007800,I,MN20,Murray Hill-Kips Bay,3808,5546.867388,1912109.76472,36061007800,0,5,12,12,19,24,23,21,14
846.01,4,Queens,084601,4084601,I,QN55,South Ozone Park,4113,10337.877584,3581020.91421,36081084601,3,4,4,5,7,9,10,9,9
86,1,Manhattan,008600,1008600,I,MN19,Turtle Bay-East Midtown,3808,12365.869708,3290644.84718,36061008600,0,0,0,0,2,1,1,-1,-1
71,1,Manhattan,007100,1007100,I,MN23,West Village,3810,6601.034583,1775750.74277,36061007100,3,1,1,1,1,1,1,1,1
2.02,1,Manhattan,000202,1000202,E,MN28,Lower East Side,3809,11458.20667,4040083.91461,36061000202,82,79,79,83,92,97,133,149,141
769.01,4,Queens,076901,4076901,I,QN17,Forest Hills,4108,7380.779192,1914568.46796,36081076901,4,2,3,4,4,4,4,3,4
771,4,Queens,077100,4077100,I,QN17,Forest Hills,4108,6134.033618,2226339.64873,36081077100,0,0,0,0,0,0,-1,-1,-1
426,2,Bronx,042600,2042600,I,BX62,Woodlawn-Wakefield,3702,11165.015073,5473783.59669,36005042600,23,32,48,54,56,71,76,66,68
696,3,Brooklyn,069600,3069600,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,21999.398651,12417807.3228,36047069600,4,8,10,13,16,19,27,24,25
97,2,Bronx,009700,2009700,E,BX27,Hunts Point,3710,18660.514365,10798080.7159,36005009700,1,9,9,8,9,5,5,3,6
105,2,Bronx,010500,2010500,E,BX27,Hunts Point,3710,20797.978155,14759589.425,36005010500,0,0,0,0,0,0,-1,-1,-1
1180,3,Brooklyn,118000,3118000,I,BK99,park-cemetery-etc-Brooklyn,4008,15869.686388,8097141.17871,36047118000,0,0,1,1,1,1,1,1,1
334.02,4,Queens,033402,4033402,I,QN02,Springfield Gardens North,4112,12442.879608,8160746.66301,36081033402,128,89,89,86,85,84,88,89,79
208.04,5,Staten Island,020804,5020804,I,SI32,Rossville-Woodrow,3901,16237.62038,14313711.412,36085020804,1,0,0,0,1,1,1,1,-1
945,4,Queens,094500,4094500,I,QN49,Whitestone,4103,26051.415408,15380028.8564,36081094500,0,0,0,0,0,2,3,3,4
319,2,Bronx,031900,2031900,I,BX22,North Riverdale-Fieldston-Riverdale,3701,7143.912706,2381882.03629,36005031900,0,0,0,0,0,0,-1,-1,-1
545,3,Brooklyn,054500,3054500,E,BK72,Williamsburg,4001,5325.571636,1723829.78322,36047054500,58,164,149,173,178,181,215,214,140
59,3,Brooklyn,005900,3005900,E,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,10932.526388,3885101.821,36047005900,4,21,68,66,57,59,56,56,54
162,3,Brooklyn,016200,3016200,I,BK31,Bay Ridge,4013,5080.206785,1157137.77191,36047016200,4,2,4,5,6,7,8,8,7
164,3,Brooklyn,016400,3016400,I,BK31,Bay Ridge,4013,18587.711008,9836902.37651,36047016400,0,0,0,0,0,0,-1,-1,-1
33,3,Brooklyn,003300,3003300,I,BK68,Fort Greene,4004,6435.564794,1773329.14492,36047003300,1,2,2,1,1,1,1,3,2
217.01,1,Manhattan,021701,1021701,E,MN06,Manhattanville,3802,6485.03311,2066564.36209,36061021701,26,23,27,27,25,27,28,27,25
219,1,Manhattan,021900,1021900,E,MN06,Manhattanville,3802,6947.089871,2576735.23809,36061021900,45,51,59,83,84,86,140,155,154
998,3,Brooklyn,099800,3099800,I,BK50,Canarsie,4009,13365.09268,4560610.62,36047099800,1,0,0,0,0,9,7,7,5
1034,3,Brooklyn,103400,3103400,E,BK50,Canarsie,4009,24345.823639,13459405.0643,36047103400,0,1,0,0,0,19,150,155,178
37,3,Brooklyn,003700,3003700,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,7325.293107,1805697.78828,36047003700,0,0,0,0,0,0,-1,-1,-1
39,3,Brooklyn,003900,3003900,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5101.749928,1681241.46988,36047003900,6,6,9,10,5,12,18,25,26
43,1,Manhattan,004300,1004300,E,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,5090.419997,1605585.14902,36061004300,0,2,1,1,3,4,2,1,1
38,1,Manhattan,003800,1003800,I,MN22,East Village,3809,5841.822903,2180883.65336,36061003800,29,42,37,39,43,48,42,38,36
55.02,1,Manhattan,005502,1005502,I,MN23,West Village,3810,4547.015774,1243017.21891,36061005502,1,0,0,0,1,2,-1,-1,-1
57,1,Manhattan,005700,1005700,I,MN23,West Village,3810,4745.950133,1155301.61546,36061005700,0,0,0,0,0,0,-1,-1,-1
36.01,1,Manhattan,003601,1003601,E,MN27,Chinatown,3809,5186.070492,1177328.02956,36061003601,11,15,16,18,19,19,20,22,21
36.02,1,Manhattan,003602,1003602,I,MN22,East Village,3809,4076.249846,961070.463813,36061003602,1,1,1,1,4,7,6,6,6
1399,4,Queens,139900,4139900,I,QN46,Bayside-Bayside Hills,4104,7527.631252,3416124.01544,36081139900,0,0,0,0,0,0,-1,-1,-1
1441,4,Queens,144100,4144100,I,QN46,Bayside-Bayside Hills,4104,8947.044459,3627720.02005,36081144100,2,0,0,1,1,1,1,1,1
27,3,Brooklyn,002700,3002700,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5564.922522,1512253.94067,36047002700,1,0,0,0,0,0,-1,-1,-1
31,3,Brooklyn,003100,3003100,I,BK68,Fort Greene,4004,7781.404975,3097520.00498,36047003100,13,8,5,2,3,3,2,2,2
334.01,4,Queens,033401,4033401,I,QN08,St. Albans,4112,10725.352073,6034825.04153,36081033401,8,13,17,18,29,36,80,69,67
132.03,5,Staten Island,013203,5013203,I,SI54,Great Kills,3901,15188.23454,11116096.5206,36085013203,5,7,5,7,6,6,6,7,7
357,3,Brooklyn,035700,3035700,E,BK61,Crown Heights North,4006,6564.457403,1967030.96319,36047035700,54,77,95,109,126,127,127,118,108
359,3,Brooklyn,035900,3035900,E,BK61,Crown Heights North,4006,6551.100871,1952759.85641,36047035900,165,179,191,223,259,264,251,252,242
139,2,Bronx,013900,2013900,E,BX35,Morrisania-Melrose,3705,5800.790968,1983734.5759,36005013900,23,37,40,48,53,72,143,235,200
141,2,Bronx,014100,2014100,E,BX35,Morrisania-Melrose,3705,6722.512101,1694988.47227,36005014100,31,80,71,79,95,119,136,149,220
143,2,Bronx,014300,2014300,E,BX14,East Concourse-Concourse Village,3708,7425.075837,1608138.39095,36005014300,44,58,11,14,12,15,17,25,31
71,2,Bronx,007100,2007100,E,BX34,Melrose South-Mott Haven North,3710,8622.340521,2843661.9842,36005007100,20,22,25,27,24,27,34,27,29
184,2,Bronx,018400,2018400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,9097.856859,4814309.61705,36005018400,4,9,7,9,11,16,19,19,22
164,2,Bronx,016400,2016400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,5508.377163,1768563.74235,36005016400,0,6,3,5,5,8,13,15,14
281,1,Manhattan,028100,1028100,I,MN35,Washington Heights North,3801,4418.069503,724353.797691,36061028100,26,27,0,0,0,1,8,9,10
273,1,Manhattan,027300,1027300,I,MN35,Washington Heights North,3801,8400.213345,1901404.83986,36061027300,38,35,31,31,29,24,42,42,35
275,1,Manhattan,027500,1027500,I,MN35,Washington Heights North,3801,7160.535065,974309.083931,36061027500,5,5,4,6,4,4,3,2,3
39,5,Staten Island,003900,5003900,I,SI08,Grymes Hill-Clifton-Fox Hills,3903,11532.199792,6292489.54255,36085003900,8,10,7,8,8,6,4,4,5
281,3,Brooklyn,028100,3028100,E,BK35,Stuyvesant Heights,4003,5389.338368,1743468.12422,36047028100,82,116,97,83,79,83,88,84,83
458,2,Bronx,045800,2045800,E,BX03,Eastchester-Edenwald-Baychester,3702,6478.786903,2582516.42037,36005045800,0,0,0,0,0,0,-1,-1,-1
460,2,Bronx,046000,2046000,E,BX03,Eastchester-Edenwald-Baychester,3702,7510.861057,3096846.37576,36005046000,5,14,12,12,14,18,33,33,37
484,2,Bronx,048400,2048400,I,BX03,Eastchester-Edenwald-Baychester,3702,12428.183493,7465667.16111,36005048400,18,20,27,26,25,36,37,30,30
449.01,2,Bronx,044901,2044901,I,BX62,Woodlawn-Wakefield,3702,5633.38906,1706515.64432,36005044901,1,1,1,1,2,1,2,3,5
449.02,2,Bronx,044902,2044902,I,BX62,Woodlawn-Wakefield,3702,5935.017072,1681787.07417,36005044902,0,1,1,1,1,1,1,1,1
14.02,1,Manhattan,001402,1001402,E,MN28,Lower East Side,3809,4459.156023,1226206.03997,36061001402,20,47,48,51,50,50,113,96,66
