tract,year,nycha,hud,totPopulation,totPopUnder5,totPerPopUnder5,totWhite,totPerWhite,totBlack,totPerBlack,totAsian,totPerAsian,totHispanic,totPerHispanic,totHouseholds,totFamilies,totPoverty,totPerPoverty,totFamiliesPoverty,totPerFamiliesPoverty,totYiddish,totPerYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopOver5,totPerBlackHispanic,sec8Households,sec8Population,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8PerHHWhite,sec8PerPop,sec8PerHH,sec8PerVouchers,boro,neighborhood
36061025500,2000,N,N,6884,275.36,0.04,2535,0.368,579,0.084,1119,0.163,3462,0.503,2341,1275,1409,0.233,253,0.192,0,0,4349,0.632,4041,6608.64,0.5870133643230679,63,200,0.75,0.02,0,0.73,0.25,0.02905287623474724,0.02691157624946604,0.0008111239860950173,Manhattan,Washington Heights South
36061026100,2000,N,N,13080,915.6000000000001,0.07,2238,0.171,1564,0.12,67,0.005,11944,0.9129999999999999,3654,2880,4478,0.345,935,0.319,0,0,10842,0.829,13508,12164.4,1.0327217125382262,262,800,0.98,0.14,0.01,0.83,0.020000000000000018,0.06116207951070336,0.07170224411603722,0.0033732457834427707,Manhattan,Washington Heights South
36061026300,2000,N,N,9811,716.203,0.073,2168,0.221,923,0.094,128,0.013000000000000001,8458,0.862,2868,2186,2670,0.27399999999999997,630,0.285,0,0,7643,0.779,9381,9094.797,0.9561716440729793,256,700,0.99,0.11,0.01,0.87,0.010000000000000009,0.07134848639282439,0.08926080892608089,0.00329599588000515,Manhattan,Washington Heights South
36061026500,2000,N,N,8014,448.78399999999993,0.055999999999999994,3203,0.4,573,0.071,119,0.015,5998,0.748,2770,1725,1955,0.244,370,0.21,10,0.001,4811,0.6,6571,7565.216,0.819940104816571,99,300,0.95,0.01,0,0.94,0.050000000000000044,0.037434489643124534,0.035740072202166066,0.0012746234067207416,Manhattan,Washington Heights South
36061026700,2000,N,N,1923,142.30200000000002,0.07400000000000001,857,0.446,83,0.043,34,0.018000000000000002,1219,0.634,658,427,893,0.461,155,0.387,8,0.004,1066,0.554,1302,1780.6979999999999,0.6770670826833073,30,100,0.83,0.07,0,0.77,0.17000000000000004,0.052002080083203325,0.04559270516717325,0.0003862495171881035,Manhattan,Washington Heights North
36061026900,2000,N,N,9931,665.3770000000001,0.067,2701,0.272,717,0.07200000000000001,95,0.01,8315,0.8370000000000001,2680,2015,3678,0.406,785,0.376,16,0.002,7230,0.728,9032,9265.623,0.9094753801228477,184,500,0.99,0.03,0.01,0.95,0.010000000000000009,0.050347397039573055,0.06865671641791045,0.0023689970387537015,Manhattan,Washington Heights North
36061027100,2000,N,N,8897,613.893,0.069,3448,0.38799999999999996,537,0.06,145,0.016,6658,0.748,2946,1964,1996,0.225,374,0.18899999999999997,13,0.002,5449,0.6120000000000001,7195,8283.107,0.8086995616499943,210,500,0.82,0.05,0.01,0.77,0.18000000000000005,0.056198718669214345,0.07128309572301425,0.0027037466203167246,Manhattan,Washington Heights North
36061027300,2000,N,N,6265,319.515,0.051,4327,0.691,365,0.057999999999999996,207,0.033,2078,0.332,3052,1372,824,0.132,157,0.109,16,0.003,1938,0.30900000000000005,2443,5945.485,0.38994413407821227,38,100,0.39,0.03,0,0.37,0.61,0.01596169193934557,0.012450851900393184,0.0004892493884382645,Manhattan,Washington Heights North
36061027500,2000,N,N,2718,125.02799999999999,0.046,2051,0.755,201,0.07400000000000001,116,0.043,567,0.209,1484,632,175,0.065,26,0.04,6,0.002,667,0.245,768,2592.972,0.282560706401766,5,1,0.01,0.01,0.01,0.01,0.99,0.0003679175864606328,0.0033692722371967657,0.00006437491953135059,Manhattan,Washington Heights North
36061027700,2000,N,N,8112,559.7280000000001,0.069,1931,0.23800000000000002,983,0.121,91,0.011000000000000001,6847,0.8440000000000001,2086,1638,2215,0.305,484,0.28600000000000003,109,0.013999999999999999,6181,0.762,7830,7552.272,0.9652366863905325,128,300,0.96,0.03,0,0.93,0.040000000000000036,0.03698224852071006,0.061361457334611694,0.001647997940002575,Manhattan,Washington Heights North
36061027900,2000,N,N,11764,870.5360000000002,0.07400000000000001,3366,0.28600000000000003,1027,0.087,160,0.013999999999999999,9450,0.8029999999999999,4023,2691,3557,0.306,852,0.314,16,0.001,8398,0.714,10477,10893.464,0.8905984359061544,246,600,0.96,0.06,0,0.89,0.040000000000000036,0.05100306018361102,0.061148396718866516,0.003167246040942449,Manhattan,Washington Heights North
36061028100,2000,N,N,2539,114.255,0.045,2082,0.82,120,0.047,119,0.047,402,0.158,1343,594,175,0.069,32,0.055999999999999994,23,0.009000000000000001,457,0.18000000000000005,522,2424.745,0.20559275305238284,26,0,0.04,0,0,0.04,0,0,0.0193596425912137,0.00033474958156302307,Manhattan,Washington Heights North
36061028300,2000,N,N,8370,636.12,0.076,2743,0.32799999999999996,892,0.107,274,0.033,6012,0.718,3177,2034,2477,0.297,565,0.273,7,0.001,5627,0.672,6904,7733.88,0.8248506571087216,114,200,0.76,0.04,0,0.73,0.24,0.023894862604540025,0.03588290840415486,0.0014677481653147934,Manhattan,Washington Heights North
36061028500,2000,N,N,8391,662.889,0.079,1865,0.222,630,0.075,175,0.021,7547,0.899,2717,1980,3061,0.365,670,0.336,0,0,6526,0.778,8177,7728.111,0.9744964843284472,236,500,0.97,0.03,0,0.94,0.030000000000000027,0.059587653438207606,0.0868605079131395,0.0030384962018797476,Manhattan,Washington Heights North
36061028700,2000,N,N,4547,381.94800000000004,0.084,1562,0.344,307,0.068,113,0.025,3252,0.715,1681,1054,891,0.198,210,0.198,0,0,2985,0.656,3559,4165.052,0.7827138772817243,98,200,0.98,0.05,0.01,0.92,0.020000000000000018,0.043985045084671215,0.05829863176680547,0.0012617484228144714,Manhattan,Washington Heights North
36061028900,2000,N,N,3974,246.388,0.062,842,0.212,1290,0.325,25,0.006,2660,0.669,1501,1036,1046,0.265,271,0.255,14,0.004,3132,0.788,3950,3727.612,0.9939607448414696,29,100,1,0.03,0,0.97,0,0.025163563160543533,0.019320453031312457,0.0003733745332818334,Manhattan,Marble Hill-Inwood
36061029100,2000,N,N,12413,993.0400000000001,0.08,2186,0.17600000000000002,1012,0.08199999999999999,124,0.01,11282,0.909,3776,2902,4423,0.358,966,0.32899999999999996,0,0,10227,0.824,12294,11419.96,0.9904132764037702,350,800,0.97,0.06,0.01,0.9,0.030000000000000027,0.06444856199146057,0.0926906779661017,0.004506244367194541,Manhattan,Marble Hill-Inwood
36061029300,2000,N,N,9522,771.282,0.081,2105,0.221,741,0.078,87,0.009000000000000001,8491,0.892,2937,2219,3621,0.384,885,0.386,0,0,7417,0.779,9232,8750.718,0.9695442134005461,226,500,0.96,0.13,0,0.82,0.040000000000000036,0.05250997689561017,0.07694926796050391,0.0029097463628170463,Manhattan,Marble Hill-Inwood
36061029500,2000,N,N,7588,500.80800000000005,0.066,3280,0.43200000000000005,584,0.077,253,0.033,4622,0.609,3260,1686,1601,0.21100000000000002,336,0.19399999999999998,49,0.006999999999999999,4308,0.568,5206,7087.192,0.6860832894043226,98,200,0.83,0.06,0,0.77,0.17000000000000004,0.02635740643120717,0.030061349693251534,0.0012617484228144714,Manhattan,Marble Hill-Inwood
36061029700,2000,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.01,0.01,0.01,0.01,0.99,Infinity,Infinity,0.00006437491953135059,Manhattan,park-cemetery-etc-Manhattan
36061030100,2000,N,N,6,0,0,1,0.16699999999999998,4,0.667,0,0,1,0.16699999999999998,1,0,0,0,0,0,0,0,5,0.833,5,6,0.8333333333333334,0,1,0.01,0.01,0.01,0.01,0.99,0.16666666666666666,0,0,Manhattan,Marble Hill-Inwood
36061030300,2000,N,N,4178,300.81600000000003,0.07200000000000001,1828,0.43799999999999994,365,0.087,125,0.03,2473,0.5920000000000001,1751,916,952,0.228,199,0.217,0,0,2350,0.562,2838,3877.184,0.6792723791287697,61,200,0.97,0.05,0,0.92,0.030000000000000027,0.04786979415988511,0.034837235865219876,0.0007853740182824771,Manhattan,Marble Hill-Inwood
36061030700,2000,N,N,3586,218.746,0.061,2236,0.624,441,0.12300000000000001,104,0.028999999999999998,1166,0.325,1824,805,448,0.12300000000000001,83,0.10400000000000001,23,0.006999999999999999,1350,0.376,1607,3367.254,0.44813162297824877,8,1,0.01,0.01,0.01,0.01,0.99,0.0002788622420524261,0.0043859649122807015,0.00010299987125016093,Manhattan,Marble Hill-Inwood
36061030900,2000,N,N,7820,578.6800000000001,0.07400000000000001,1854,0.237,2448,0.313,134,0.017,5042,0.645,2870,1940,2340,0.3,555,0.28600000000000003,0,0,5966,0.763,7490,7241.32,0.9578005115089514,184,500,0.98,0.22,0.01,0.75,0.020000000000000018,0.0639386189258312,0.06411149825783972,0.0023689970387537015,Manhattan,Marble Hill-Inwood
36061031100,2000,N,N,19,1.007,0.053,7,0.368,12,0.632,0,0,1,0.053,2,1,0,0,0,0,0,0,12,0.632,13,17.993,0.6842105263157895,30,100,1,0.8,0,0.2,0,5.2631578947368425,15,0.0003862495171881035,Manhattan,park-cemetery-etc-Manhattan
36061031300,2000,N,N,113,3.051,0.027000000000000003,39,0.345,60,0.531,4,0.035,20,0.177,61,25,0,0,0,0,0,0,74,0.655,80,109.949,0.7079646017699115,19,0,1,0.37,0,0.63,0,0,0.3114754098360656,0.00024462469421913225,Manhattan,park-cemetery-etc-Manhattan
36061031500,2000,N,N,68,4.0120000000000005,0.059000000000000004,49,0.721,5,0.07400000000000001,5,0.07400000000000001,9,0.132,38,14,11,0.25,5,0.294,0,0,19,0.279,14,63.988,0.20588235294117646,2,1,0.01,0.01,0.01,0.01,0.99,0.014705882352941176,0.05263157894736842,0.000025749967812540233,Manhattan,park-cemetery-etc-Manhattan
36061031701,2000,N,N,7951,556.57,0.07,5963,0.75,236,0.03,1426,0.179,423,0.053,4419,1810,437,0.055,70,0.037000000000000005,21,0.003,1988,0.25,659,7394.43,0.08288265626965162,5,1,0.01,0.01,0.01,0.01,0.99,0.00012577034335303736,0.0011314777098891152,0.00006437491953135059,Manhattan,Battery Park City-Lower Manhattan
36061031702,2000,N,N,3,0,0,2,0.667,1,0.33299999999999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33299999999999996,1,3,0.3333333333333333,0,1,0.01,0.01,0.01,0.01,0.99,0.3333333333333333,NaN,0,Manhattan,park-cemetery-etc-Manhattan
36061031900,2000,N,N,332,26.892,0.081,218,0.657,30,0.09,61,0.184,38,0.114,161,79,43,0.14400000000000002,6,0.113,0,0,114,0.34299999999999997,68,305.108,0.20481927710843373,0,1,0.01,0.01,0.01,0.01,0.99,0.0030120481927710845,0,0,Manhattan,park-cemetery-etc-Manhattan
36081000100,2000,N,N,1370,43.84,0.032,759,0.5539999999999999,319,0.233,153,0.11199999999999999,148,0.10800000000000001,520,182,273,0.201,0,0,0,0,611,0.44600000000000006,467,1326.16,0.34087591240875914,1,1,0.01,0.01,0.01,0.01,0.99,0.00072992700729927,0.0019230769230769232,0.000012874983906270117,Queens,Hunters Point-Sunnyside-West Maspeth
36081000200,2000,N,N,2941,205.87000000000003,0.07,1334,0.45399999999999996,148,0.05,612,0.20800000000000002,1202,0.409,904,714,538,0.183,122,0.16399999999999998,0,0,1607,0.546,1350,2735.13,0.45902754165249915,14,0,1,0.21,0,0.79,0,0,0.015486725663716814,0.00018024977468778164,Queens,Woodhaven
36081000400,2000,N,N,4747,412.989,0.087,1517,0.32,417,0.08800000000000001,693,0.146,2689,0.5660000000000001,1412,1130,727,0.154,181,0.16,0,0,3230,0.6799999999999999,3106,4334.011,0.6543079839898883,45,200,0.91,0.13,0.02,0.76,0.08999999999999997,0.04213187276174426,0.03186968838526912,0.0005793742757821553,Queens,Woodhaven
36081000600,2000,N,N,3717,293.64300000000003,0.079,1537,0.414,345,0.09300000000000001,479,0.129,1846,0.49700000000000005,1094,887,459,0.12300000000000001,93,0.10400000000000001,0,0,2180,0.5860000000000001,2191,3423.357,0.5894538606403014,32,100,1,0.22,0,0.78,0,0.026903416733925208,0.029250457038391225,0.00041199948500064373,Queens,Woodhaven
36081000700,2000,N,N,4030,185.38,0.046,2632,0.653,135,0.033,416,0.10300000000000001,1349,0.335,1875,840,407,0.1,69,0.084,14,0.004,1398,0.347,1484,3844.62,0.36823821339950374,5,1,0.01,0.01,0.01,0.01,0.99,0.00024813895781637717,0.0026666666666666666,0.00006437491953135059,Queens,Hunters Point-Sunnyside-West Maspeth
36081000800,2000,N,N,3186,216.64800000000002,0.068,1469,0.461,151,0.047,383,0.12,1518,0.47600000000000003,965,760,457,0.145,110,0.14300000000000002,0,0,1717,0.5389999999999999,1669,2969.352,0.5238543628374137,17,100,0.94,0.12,0,0.82,0.06000000000000005,0.031387319522912745,0.017616580310880828,0.000218874726406592,Queens,Woodhaven
36081001000,2000,N,N,3170,250.43,0.079,1380,0.435,134,0.042,552,0.174,1409,0.444,970,765,337,0.107,46,0.059000000000000004,0,0,1790,0.565,1543,2919.57,0.4867507886435331,14,0,0.93,0,0,0.93,0,0,0.01443298969072165,0.00018024977468778164,Queens,Woodhaven
36081001200,2000,N,N,3797,239.211,0.063,2046,0.539,129,0.034,533,0.14,1475,0.38799999999999996,1264,916,445,0.11800000000000001,83,0.08800000000000001,0,0,1751,0.46099999999999997,1604,3557.7889999999998,0.42243876744798525,20,100,0.7,0.25,0,0.45,0.30000000000000004,0.02633658151171978,0.015822784810126583,0.00025749967812540236,Queens,Woodhaven
36081001400,2000,N,N,3268,212.42000000000002,0.065,1921,0.588,90,0.027999999999999997,375,0.115,1221,0.374,1150,808,382,0.11699999999999999,95,0.11699999999999999,0,0,1347,0.41200000000000003,1311,3055.58,0.4011627906976744,8,1,0.01,0.01,0.01,0.01,0.99,0.0003059975520195838,0.006956521739130435,0.00010299987125016093,Queens,Woodhaven
36081001600,2000,N,N,2688,196.224,0.073,1258,0.46799999999999997,134,0.05,293,0.109,1233,0.45899999999999996,797,620,177,0.064,33,0.051,0,0,1430,0.532,1367,2491.776,0.5085565476190477,10,1,0.01,0.01,0.01,0.01,0.99,0.0003720238095238095,0.012547051442910916,0.00012874983906270118,Queens,Woodhaven
36081001800,2000,N,N,2795,201.24000000000004,0.07200000000000001,1440,0.515,92,0.033,306,0.109,1343,0.48100000000000004,878,661,438,0.161,93,0.14300000000000002,0,0,1355,0.485,1435,2593.7599999999998,0.5134168157423972,8,1,0.01,0.01,0.01,0.01,0.99,0.00035778175313059033,0.009111617312072893,0.00010299987125016093,Queens,Woodhaven
36081001900,2000,N,N,794,42.082,0.053,438,0.552,27,0.034,75,0.094,368,0.46299999999999997,307,159,111,0.14800000000000002,11,0.057999999999999996,0,0,356,0.44799999999999995,395,751.918,0.49748110831234255,2,1,0.01,0.01,0.01,0.01,0.99,0.0012594458438287153,0.006514657980456026,0.000025749967812540233,Queens,Hunters Point-Sunnyside-West Maspeth
36081002000,2000,N,N,1332,86.58,0.065,604,0.45299999999999996,67,0.05,218,0.16399999999999998,535,0.402,377,310,93,0.066,8,0.026000000000000002,0,0,728,0.547,602,1245.42,0.4519519519519519,1,1,0.01,0.01,0.01,0.01,0.99,0.0007507507507507507,0.002652519893899204,0.000012874983906270117,Queens,Woodhaven
36081002200,2000,N,N,2409,154.17600000000002,0.064,1241,0.515,149,0.062,355,0.147,1014,0.42100000000000004,877,596,150,0.066,42,0.068,7,0.003,1168,0.485,1163,2254.824,0.48277293482772937,10,1,0.01,0.01,0.01,0.01,0.99,0.00041511000415110004,0.011402508551881414,0.00012874983906270118,Queens,Woodhaven
36081002400,2000,N,N,2163,164.388,0.076,853,0.39399999999999996,239,0.11,255,0.11800000000000001,972,0.449,677,511,373,0.161,79,0.145,0,0,1310,0.6060000000000001,1211,1998.612,0.5598705501618123,15,0,0.93,0.27,0,0.67,0,0,0.022156573116691284,0.00019312475859405175,Queens,Richmond Hill
36081002500,2000,N,N,6597,613.5210000000001,0.09300000000000001,883,0.134,4205,0.637,149,0.023,2053,0.311,2557,1668,3448,0.528,881,0.524,0,0,5714,0.866,6258,5983.479,0.9486130059117781,0,1,0.01,0.01,0.01,0.01,0.99,0.00015158405335758679,0,0,Queens,Queensbridge-Ravenswood-Long Island City
36081002600,2000,N,N,2132,151.37199999999999,0.071,939,0.44,161,0.076,279,0.131,760,0.35600000000000004,629,477,212,0.10800000000000001,38,0.086,0,0,1193,0.56,921,1980.628,0.43198874296435275,9,1,0.01,0.01,0.01,0.01,0.99,0.00046904315196998124,0.014308426073131956,0.00011587485515643106,Queens,Richmond Hill
36081002700,2000,N,N,293,14.943,0.051,136,0.46399999999999997,11,0.038,56,0.191,126,0.43,105,59,90,0.425,18,0.45,0,0,157,0.536,137,278.057,0.46757679180887374,1,1,0.01,0.01,0.01,0.01,0.99,0.0034129692832764505,0.009523809523809525,0.000012874983906270117,Queens,Queensbridge-Ravenswood-Long Island City
36081002800,2000,N,N,3083,240.474,0.078,1277,0.414,277,0.09,368,0.11900000000000001,1414,0.45899999999999996,955,732,638,0.204,114,0.146,0,0,1806,0.5860000000000001,1691,2842.526,0.5484917288355498,31,100,0.84,0.26,0.03,0.55,0.16000000000000003,0.032435939020434644,0.032460732984293195,0.0003991245010943736,Queens,Richmond Hill
36081002900,2000,N,N,1430,127.27000000000001,0.08900000000000001,430,0.301,32,0.022000000000000002,260,0.182,871,0.609,401,298,361,0.264,62,0.226,0,0,1000,0.6990000000000001,903,1302.73,0.6314685314685314,3,1,0.01,0.01,0.01,0.01,0.99,0.0006993006993006993,0.007481296758104738,0.00003862495171881035,Queens,Queensbridge-Ravenswood-Long Island City
36081003000,2000,N,N,1364,83.204,0.061,682,0.5,68,0.05,187,0.13699999999999998,486,0.35600000000000004,430,343,138,0.10400000000000001,39,0.11900000000000001,0,0,682,0.5,554,1280.796,0.40615835777126097,8,1,0.01,0.01,0.01,0.01,0.99,0.0007331378299120235,0.018604651162790697,0.00010299987125016093,Queens,Woodhaven
36081003100,2000,N,N,1736,111.104,0.064,778,0.44799999999999995,50,0.028999999999999998,366,0.21100000000000002,763,0.44,578,372,315,0.168,51,0.114,0,0,958,0.552,813,1624.896,0.4683179723502304,2,1,0.01,0.01,0.01,0.01,0.99,0.000576036866359447,0.0034602076124567475,0.000025749967812540233,Queens,Queensbridge-Ravenswood-Long Island City
36081003200,2000,N,N,1547,117.572,0.076,773,0.5,64,0.040999999999999995,184,0.11900000000000001,716,0.46299999999999997,488,381,160,0.107,46,0.11,0,0,774,0.5,780,1429.4279999999999,0.5042016806722689,11,0,1,0.45,0,0.55,0,0,0.022540983606557378,0.0001416248229689713,Queens,Woodhaven
36081003400,2000,N,N,2332,181.896,0.078,977,0.419,227,0.09699999999999999,272,0.11699999999999999,1204,0.516,675,533,250,0.11699999999999999,64,0.133,0,0,1355,0.581,1431,2150.104,0.6136363636363636,27,100,0.93,0.19,0,0.74,0.06999999999999995,0.04288164665523156,0.04,0.0003476245654692932,Queens,Woodhaven
36081003500,2000,N,N,320,26.880000000000003,0.084,137,0.428,88,0.275,17,0.053,152,0.475,95,62,59,0.21600000000000003,7,0.109,0,0,183,0.5720000000000001,240,293.12,0.75,9,1,0.01,0.01,0.01,0.01,0.99,0.003125,0.09473684210526316,0.00011587485515643106,Queens,Queensbridge-Ravenswood-Long Island City
36081003600,2000,N,N,3099,257.21700000000004,0.083,1470,0.474,213,0.069,329,0.106,1456,0.47,953,762,590,0.17800000000000002,146,0.177,0,0,1629,0.526,1669,2841.783,0.5385608260729268,37,100,0.95,0.24,0,0.68,0.050000000000000044,0.032268473701193935,0.03882476390346275,0.00047637440453199433,Queens,Woodhaven
36081003700,2000,N,N,1414,145.64200000000002,0.10300000000000001,140,0.099,979,0.6920000000000001,20,0.013999999999999999,403,0.285,563,372,632,0.456,160,0.424,0,0,1274,0.901,1382,1268.358,0.9773691654879774,0,1,0.01,0.01,0.01,0.01,0.99,0.0007072135785007072,0,0,Queens,Queensbridge-Ravenswood-Long Island City
36081003800,2000,N,N,2213,194.74400000000003,0.08800000000000001,1185,0.535,110,0.05,194,0.08800000000000001,903,0.408,722,544,366,0.165,81,0.145,3,0.001,1028,0.46499999999999997,1013,2018.2559999999999,0.4577496610935382,20,100,0.85,0.15,0.05,0.65,0.15000000000000002,0.04518752824220515,0.027700831024930747,0.00025749967812540236,Queens,Woodhaven
36081003900,2000,N,N,1516,115.216,0.076,607,0.4,264,0.174,114,0.075,735,0.485,411,295,348,0.23199999999999998,28,0.098,0,0,909,0.6,999,1400.784,0.6589709762532981,21,100,0.81,0.43,0.05,0.33,0.18999999999999995,0.06596306068601583,0.051094890510948905,0.00027037466203167247,Queens,Queensbridge-Ravenswood-Long Island City
36081004001,2000,N,N,1786,125.02000000000001,0.07,867,0.485,112,0.063,208,0.11599999999999999,546,0.306,623,450,167,0.094,38,0.085,0,0,919,0.515,658,1660.98,0.3684210526315789,11,0,0.36,0.09,0,0.27,0,0,0.01765650080256822,0.0001416248229689713,Queens,Woodhaven
36081004002,2000,N,N,1254,111.60600000000001,0.08900000000000001,482,0.384,59,0.047,203,0.162,392,0.313,397,318,255,0.204,73,0.21,0,0,772,0.616,451,1142.394,0.35964912280701755,2,1,0.01,0.01,0.01,0.01,0.99,0.0007974481658692185,0.005037783375314861,0.000025749967812540233,Queens,Ozone Park
36081004100,2000,N,N,925,74,0.08,419,0.45299999999999996,72,0.078,96,0.10400000000000001,356,0.385,314,212,234,0.248,47,0.205,0,0,506,0.547,428,851,0.4627027027027027,7,1,0.01,0.01,0.01,0.01,0.99,0.001081081081081081,0.022292993630573247,0.00009012488734389082,Queens,Queensbridge-Ravenswood-Long Island City
36081004200,2000,N,N,3740,295.46,0.079,1437,0.384,280,0.075,574,0.153,1734,0.46399999999999997,1131,895,1052,0.28300000000000003,208,0.23199999999999998,0,0,2303,0.616,2014,3444.54,0.5385026737967914,33,100,0.97,0.21,0.03,0.73,0.030000000000000027,0.026737967914438502,0.029177718832891247,0.0004248744689069139,Queens,Woodhaven
36081004300,2000,N,N,2571,208.251,0.081,739,0.287,1132,0.44,98,0.038,1108,0.431,1048,674,981,0.40700000000000003,212,0.34600000000000003,7,0.003,1832,0.7130000000000001,2240,2362.749,0.8712563204978607,1,1,0.01,0.01,0.01,0.01,0.99,0.00038895371450797355,0.0009541984732824427,0.000012874983906270117,Queens,Queensbridge-Ravenswood-Long Island City
