tract,year,nycha,hud,totPopulation,totPerPopUnder5,totPopPoverty,totPerPoverty,totHouseholds,totFamilies,totWhite,totBlack,totAsian,totHispanic,totYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopUnder5,totPopOver5,totPoverty,totPerHispanic,totPerWhite,totPerAsian,totPerBlack,totPerYiddish,totPerBlackHispanic,boro,neighborhood,sec8HouseholdsNYCHA,sec8PopulationNYCHA,sec8AvgIncomeNYCHA,hhNYCHA,sec8Households,popNYCHA,sec8Population,sec8PerHHWhite,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8TotHHWhite,sec8TotHHNotWhite,sec8TotHHBlack,sec8TotHHAsian,sec8TotHHHispanic,sec8PerPop,sec8PerHH,sec8PerVouchers
36047022400,2014,Y,Y,6057,0.133,6035,0.369,1358,1073,4056,9,568,1424,1733,2001,0.3303615651312531,1433,805.581,5251.419,2226.915,0.23509988443123658,0.6696384348687469,0.09377579659897639,0.0014858841010401188,0.33000604217640983,0.2365857685322767,Brooklyn,Borough Park,104,535,,N,171,N,1119,0.96,0.04,0,0,0.04,164.16,6.84,0,0,6.84,0.18474492322932146,0.12592047128129602,0.001379621935181973
36047022600,2014,Y,Y,2423,0.115,2423,0.205,585,484,514,12,495,1321,168,1909,0.787866281469253,1333,278.64500000000004,2144.355,496.715,0.5451919108543128,0.212133718530747,0.2042921997523731,0.004952538175815105,0.07834523667956099,0.5501444490301279,Brooklyn,Borough Park,12,39,,N,17,N,70,0.76,0.24,0.06,0.06,0.06,12.92,4.08,1.02,1.02,1.02,0.028889806025588115,0.02905982905982906,0.0001371553970648745
36047022700,2014,Y,Y,3449,0.043,3441,0.184,1328,685,666,2041,184,456,0,2783,0.8069005508843143,2497,148.307,3300.693,633.144,0.13221223543055957,0.19309944911568572,0.053348796752681935,0.5917657291968687,0,0.7239779646274282,Brooklyn,Clinton Hill,19,43,,N,36,N,78,0.03,0.97,0.92,0,0.06,1.08,34.92,33.120000000000005,0,2.16,0.02261525079733256,0.02710843373493976,0.00029044672319620483
36047022800,2014,Y,Y,3574,0.086,3513,0.27699999999999997,785,690,1924,59,751,801,864,1650,0.4616675993284835,860,307.364,3266.636,973.1009999999999,0.22411863458310016,0.5383324006715166,0.2101287073307219,0.01650811415780638,0.26449227890710814,0.24062674874090656,Brooklyn,Borough Park,53,265,,N,68,N,380,0.94,0.06,0.01,0,0.03,63.919999999999995,4.08,0.68,0,2.04,0.10632344711807498,0.08662420382165605,0.000548621588259498
36047022900,2014,Y,Y,3743,0.068,3743,0.139,1628,791,1026,2135,172,292,12,2717,0.7258883248730964,2427,254.52400000000003,3488.476,520.277,0.0780122896072669,0.27411167512690354,0.04595244456318461,0.5703980764092974,0.0034398975369187004,0.6484103660165642,Brooklyn,Clinton Hill,29,71,,N,59,N,138,0.2,0.8,0.71,0.02,0.07,11.8,47.2,41.89,1.18,4.130000000000001,0.03686882180069463,0.03624078624078624,0.0004760099074604468
36047023000,2014,Y,Y,4213,0.126,4208,0.42,991,787,3036,60,217,837,1293,1177,0.2793733681462141,897,530.838,3682.1620000000003,1767.36,0.19867078091621174,0.720626631853786,0.051507239496795636,0.014241633040588654,0.3511523936209216,0.21291241395680038,Brooklyn,Borough Park,75,434,,N,115,N,766,0.96,0.04,0,0.01,0.03,110.39999999999999,4.6000000000000005,0,1.1500000000000001,3.4499999999999997,0.18181818181818182,0.11604439959636731,0.0009278159213212099
36047023100,2014,Y,Y,3434,0.053,3432,0.215,1458,504,1602,1259,173,216,0,1832,0.5334886429819452,1475,182.00199999999998,3251.998,737.88,0.0629004076878276,0.46651135701805474,0.050378567268491554,0.3666278392545137,0,0.4295282469423413,Brooklyn,Clinton Hill,12,35,,N,20,N,47,0,1,0.95,0,0,0,20,19,0,0,0.013686662783925451,0.013717421124828532,0.00016135929066455823
36047023200,2014,Y,Y,6142,0.14300000000000002,6142,0.49200000000000005,1455,1237,5124,0,400,618,2694,1018,0.16574405731032238,618,878.3060000000002,5263.6939999999995,3021.8640000000005,0.10061869098013676,0.8342559426896776,0.0651253663301856,0,0.5118078672506419,0.10061869098013676,Brooklyn,Borough Park,150,798,,N,211,N,1286,0.96,0.04,0,0,0.03,202.56,8.44,0,0,6.33,0.20937805275154672,0.1450171821305842,0.0017023405165110894
36047023300,2014,Y,Y,4798,0.08199999999999999,4798,0.3,1839,1028,804,2593,385,818,128,3994,0.8324301792413505,3411,393.4359999999999,4404.564,1439.3999999999999,0.1704877032096707,0.16756982075864943,0.08024176740308461,0.5404335139641517,0.029060765151783467,0.7109212171738224,Brooklyn,Bedford,27,132,,N,41,N,234,0.59,0.41,0.37,0,0.05,24.189999999999998,16.81,15.17,0,2.0500000000000003,0.04877032096706961,0.022294725394236,0.0003307865458623444
36047023400,2014,Y,Y,5453,0.21100000000000002,5453,0.505,1421,1209,5403,0,0,24,2371,50,0.009169264624977077,24,1150.583,4302.4169999999995,2753.765,0.004401247019988997,0.990830735375023,0,0,0.5510855874732739,0.004401247019988997,Brooklyn,Borough Park,135,554,,N,180,N,873,0.98,0.02,0.01,0,0.02,176.4,3.6,1.8,0,3.6,0.16009536035209976,0.1266713581984518,0.001452233615981024
36047023500,2014,Y,Y,4306,0.158,4298,0.47,1207,754,2449,692,188,949,1199,1857,0.4312587087784487,1641,680.348,3625.652,2020.06,0.2203901532745007,0.5687412912215514,0.04366000928936368,0.1607059916395727,0.33069914045804727,0.3810961449140734,Brooklyn,Clinton Hill,82,507,,N,137,N,847,0.88,0.12,0.08,0,0.04,120.56,16.439999999999998,10.96,0,5.48,0.19670227589410125,0.11350455675227837,0.001105311141052224
36047023600,2014,Y,Y,5470,0.188,5470,0.43799999999999994,1625,1244,5202,8,102,158,2367,268,0.048994515539305304,166,1028.36,4441.64,2395.8599999999997,0.028884826325411336,0.9510054844606947,0.018647166361974405,0.0014625228519195613,0.532911267009483,0.030347349177330896,Brooklyn,Borough Park,132,478,,N,177,N,829,0.98,0.02,0.01,0,0.02,173.46,3.54,1.77,0,3.54,0.15155393053016453,0.10892307692307693,0.0014280297223813404
36047023800,2014,Y,Y,4167,0.153,4167,0.287,1306,1036,3926,0,0,227,1944,241,0.057835373170146386,227,637.551,3529.449,1195.9289999999999,0.054475641948644106,0.9421646268298536,0,0,0.5507941891213047,0.054475641948644106,Brooklyn,Borough Park,116,430,,N,163,N,778,0.97,0.03,0.01,0.01,0.01,158.10999999999999,4.89,1.6300000000000001,1.6300000000000001,1.6300000000000001,0.1867050635949124,0.12480857580398162,0.0013150782189161497
36047024000,2014,Y,Y,4421,0.16399999999999998,4327,0.418,1265,904,4083,37,40,190,1787,338,0.07645329111060846,227,725.0439999999999,3695.956,1808.686,0.04297670210359647,0.9235467088893915,0.009047726758651889,0.008369147251752997,0.4835014269650396,0.05134584935534947,Brooklyn,Borough Park,121,445,,N,146,N,621,0.99,0.01,0,0,0.01,144.54,1.46,0,0,1.46,0.14046595792807057,0.11541501976284585,0.001177922821851275
36047024100,2014,Y,Y,2480,0.08800000000000001,2286,0.22399999999999998,978,413,997,702,192,568,216,1483,0.597983870967742,1270,218.24,2261.76,512.064,0.22903225806451613,0.4020161290322581,0.07741935483870968,0.2830645161290323,0.09550084889643462,0.5120967741935484,Brooklyn,Bedford,10,39,,N,25,N,97,0.64,0.36,0.32,0,0.04,16,9,8,0,1,0.039112903225806454,0.02556237218813906,0.0002016991133306978
36047024200,2014,Y,Y,2936,0.11800000000000001,2919,0.322,798,682,2509,18,262,138,959,427,0.1454359673024523,156,346.44800000000004,2589.552,939.918,0.04700272479564033,0.8545640326975477,0.08923705722070845,0.006130790190735695,0.37033432809999567,0.05313351498637602,Brooklyn,Borough Park,37,197,,N,56,N,340,1,0,0,0,0,56,0,0,0,0,0.11580381471389646,0.07017543859649122,0.0004518060138607631
36047024300,2014,Y,Y,4236,0.053,4207,0.153,1771,776,896,2497,140,562,0,3340,0.7884796978281398,3059,224.50799999999998,4011.492,643.6709999999999,0.13267233238904627,0.21152030217186024,0.033050047214353166,0.5894711992445704,0,0.7221435316336167,Brooklyn,Bedford,23,52,,N,37,N,87,0.11,0.89,0.76,0.03,0.11,4.07,32.93,28.12,1.1099999999999999,4.07,0.020538243626062325,0.020892151326933936,0.00029851468772943275
36047024400,2014,Y,Y,3523,0.091,3523,0.41200000000000003,1009,750,2296,13,577,637,618,1227,0.34828271359636676,650,320.593,3202.407,1451.476,0.18081180811808117,0.6517172864036332,0.16378086857791654,0.0036900369003690036,0.19297984297436271,0.18450184501845018,Brooklyn,Borough Park,42,195,,N,63,N,330,0.81,0.19,0.03,0.06,0.1,51.03,11.97,1.89,3.78,6.300000000000001,0.09367016747090548,0.062438057482656094,0.0005082817655933584
36047024500,2014,Y,Y,3885,0.048,3885,0.249,1598,925,480,2889,266,143,16,3405,0.8764478764478765,3032,186.48,3698.52,967.365,0.036808236808236805,0.12355212355212356,0.06846846846846846,0.7436293436293436,0.004326054746222814,0.7804375804375805,Brooklyn,Bedford,16,40,,N,29,N,69,0.14,0.86,0.76,0,0.1,4.0600000000000005,24.94,22.04,0,2.9000000000000004,0.01776061776061776,0.018147684605757195,0.00023397097146360944
36047024600,2014,Y,Y,3552,0.084,3552,0.271,987,829,2126,20,1172,204,496,1426,0.40146396396396394,224,298.368,3253.632,962.5920000000001,0.057432432432432436,0.598536036036036,0.32995495495495497,0.00563063063063063,0.15244502144065464,0.06306306306306306,Brooklyn,Borough Park,16,78,,N,22,N,116,0.82,0.18,0,0.18,0,18.04,3.96,0,3.96,0,0.03265765765765766,0.022289766970618033,0.00017749521973101407
36047024700,2014,Y,Y,1999,0.068,1999,0.19699999999999998,914,408,341,1372,94,163,7,1658,0.8294147073536768,1535,135.93200000000002,1863.068,393.80299999999994,0.0815407703851926,0.17058529264632316,0.04702351175587794,0.6863431715857929,0.0037572434285812434,0.7678839419709855,Brooklyn,Crown Heights North,10,21,,N,28,N,68,0.14,0.86,0.79,0,0.04,3.9200000000000004,24.08,22.12,0,1.12,0.03401700850425213,0.030634573304157548,0.00022590300693038154
36047024800,2014,Y,Y,2880,0.078,2876,0.221,884,685,1314,41,859,641,129,1566,0.54375,682,224.64,2655.36,635.596,0.22256944444444443,0.45625,0.2982638888888889,0.01423611111111111,0.04858098336948662,0.23680555555555555,Brooklyn,Bensonhurst West,10,32,,N,12,N,48,0.83,0.17,0.08,0,0,9.959999999999999,2.04,0.96,0,0,0.016666666666666666,0.013574660633484163,0.00009681557439873494
36047024900,2014,Y,Y,3853,0.035,3829,0.192,1631,634,582,2946,169,121,0,3271,0.8489488710096029,3067,134.85500000000002,3718.145,735.168,0.03140410070075266,0.1510511289903971,0.043861925772125616,0.7645990137555152,0,0.7960031144562678,Brooklyn,Bedford,17,40,,N,30,N,69,0.07,0.93,0.83,0,0.1,2.1,27.900000000000002,24.9,0,3,0.017908123540098624,0.018393623543838136,0.00024203893599683736
36047025000,2014,Y,Y,1575,0.049,1575,0.21100000000000002,497,386,401,2,1026,131,11,1174,0.7453968253968254,133,77.175,1497.825,332.32500000000005,0.08317460317460318,0.2546031746031746,0.6514285714285715,0.0012698412698412698,0.007343982107389047,0.08444444444444445,Brooklyn,Bensonhurst West,6,18,,N,8,N,1,0.01,0.01,0.01,0.01,0.01,0.08,0.08,0.08,0.08,0.08,0.0006349206349206349,0.01609657947686117,0.0000645437162658233
36047025100,2014,Y,Y,3256,0.046,3256,0.33799999999999997,1346,732,241,2428,91,316,0,3015,0.925982800982801,2744,149.776,3106.224,1100.5279999999998,0.09705159705159705,0.07401719901719901,0.027948402948402947,0.7457002457002457,0,0.8427518427518428,Brooklyn,Bedford,26,50,,N,33,N,67,0.09,0.91,0.91,0,0,2.9699999999999998,30.03,30.03,0,0,0.020577395577395578,0.02451708766716196,0.00026624282959652107
36047025200,2014,Y,Y,5307,0.081,5299,0.14300000000000002,1843,1345,2322,67,1885,983,0,2985,0.562464669304692,1050,429.867,4877.133,757.7570000000001,0.18522705860184663,0.4375353306953081,0.3551912568306011,0.012624835123421895,0,0.1978518937252685,Brooklyn,Bensonhurst West,76,102,,N,86,N,115,0.85,0.15,0.02,0.03,0.07,73.1,12.9,1.72,2.58,6.0200000000000005,0.021669493122291314,0.04666304937601736,0.0006938449498576004
36047025300,2014,Y,Y,2346,0.023,2338,0.21899999999999997,1113,453,542,1084,152,541,20,1804,0.7689684569479965,1625,53.958,2292.042,512.0219999999999,0.23060528559249788,0.2310315430520034,0.06479113384484228,0.4620630861040068,0.008725843592743938,0.6926683716965046,Brooklyn,Bedford,25,63,,N,37,N,91,0.19,0.81,0.68,0.03,0.08,7.03,29.970000000000002,25.16,1.1099999999999999,2.96,0.03878942881500426,0.03324348607367475,0.00029851468772943275
36047025400,2014,Y,Y,4076,0.040999999999999995,4059,0.2,1141,910,1015,0,2430,607,103,3061,0.7509813542688911,607,167.11599999999999,3908.884,811.8000000000001,0.14892051030421982,0.24901864573110893,0.5961727183513248,0,0.02635023193320651,0.14892051030421982,Brooklyn,Bensonhurst West,14,30,,N,21,N,64,0.9,0.1,0,0.05,0.05,18.900000000000002,2.1,0,1.05,1.05,0.015701668302257114,0.018404907975460124,0.00016942725519778615
36047025500,2014,N,Y,5302,0.078,5252,0.461,1803,1390,164,1780,16,3299,0,5138,0.969068276122218,5079,413.556,4888.444,2421.172,0.6222180309317239,0.03093172387778197,0.003017729158807997,0.33572236891738966,0,0.9579403998491135,Brooklyn,Bedford,,,,N,7,N,1,0.01,0.01,0.01,0.01,0.01,0.07,0.07,0.07,0.07,0.07,0.0001886080724254998,0.003882418191902385,0.000056475751732595386
36047025600,2014,Y,Y,3243,0.053,3243,0.152,1013,793,939,0,1940,319,0,2304,0.7104532839962997,319,171.879,3071.121,492.936,0.09836571076164045,0.2895467160037003,0.5982115325316065,0,0,0.09836571076164045,Brooklyn,Bensonhurst West,11,24,,N,11,N,24,0.36,0.64,0.09,0.36,0.09,3.96,7.04,0.99,3.96,0.99,0.0074005550416281225,0.01085883514313919,0.00008874760986550704
36047025700,2014,Y,Y,1997,0.027999999999999997,1926,0.307,639,337,322,656,59,947,0,1675,0.8387581372058087,1603,55.916,1941.084,591.282,0.4742113169754632,0.16124186279419128,0.02954431647471207,0.328492739108663,0,0.8027040560841262,Brooklyn,Bedford,21,57,,N,25,N,73,0.24,0.76,0.56,0,0.2,6,19,14.000000000000002,0,5,0.03655483224837256,0.03912363067292645,0.0002016991133306978
36047025800,2014,Y,Y,4445,0.10400000000000001,4445,0.27,1478,1123,2019,2,1624,699,16,2426,0.5457817772778403,701,462.28000000000003,3982.72,1200.15,0.15725534308211472,0.4542182227221597,0.3653543307086614,0.0004499437570303712,0.004017354973485457,0.15770528683914511,Brooklyn,Bensonhurst West,46,71,,N,50,N,84,0.64,0.36,0.08,0.1,0.16,32,18,4,5,8,0.01889763779527559,0.03382949932341001,0.0004033982266613956
36047025901,2014,Y,Y,1574,0.111,1574,0.304,606,348,352,508,77,621,38,1222,0.7763659466327827,1129,174.714,1399.286,478.496,0.39453621346886913,0.22363405336721728,0.04891994917407878,0.3227445997458704,0.027156707063459507,0.7172808132147395,Brooklyn,Bedford,33,81,,N,42,N,104,0.26,0.74,0.45,0,0.29,10.92,31.08,18.900000000000002,0,12.18,0.06607369758576874,0.06930693069306931,0.0003388545103955723
36047025902,2014,N,N,3591,0.067,3591,0.613,1131,865,0,1968,10,1523,0,0,0,3491,240.597,3350.403,2201.283,0.4241158451684767,0,0.00278473962684489,0.5480367585630743,0,0.9721526037315511,Brooklyn,Bedford,,,,,,,,,,,,,,,,,,,,
36047026000,2014,Y,Y,3610,0.064,3610,0.20600000000000002,1147,879,1136,44,2053,322,0,2474,0.6853185595567867,366,231.04,3378.96,743.6600000000001,0.08919667590027701,0.3146814404432133,0.5686980609418283,0.01218836565096953,0,0.10138504155124654,Brooklyn,Bensonhurst West,2,2,,N,7,N,1,0.01,0.01,0.01,0.01,0.01,0.07,0.07,0.07,0.07,0.07,0.0002770083102493075,0.006102877070619006,0.000056475751732595386
36047026100,2014,Y,Y,5062,0.059000000000000004,5062,0.271,1968,1071,858,3266,74,819,0,4204,0.8305017779533781,4085,298.658,4763.342,1371.8020000000001,0.1617937574081391,0.16949822204662188,0.014618727775582773,0.6451995258790991,0,0.8069932832872383,Brooklyn,Bedford,66,162,,N,121,N,266,0.1,0.9,0.74,0,0.16,12.100000000000001,108.9,89.53999999999999,0,19.36,0.0525483998419597,0.061483739837398375,0.0009762237085205773
36047026200,2014,Y,Y,2627,0.045,2627,0.17300000000000001,820,643,1064,0,1031,520,0,1563,0.594975256947088,520,118.21499999999999,2508.785,454.47100000000006,0.19794442329653597,0.4050247430529121,0.3924628854206319,0,0,0.19794442329653597,Brooklyn,Bensonhurst West,5,5,,N,5,N,1,0.01,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.00038066235249333843,0.006097560975609756,0.00004033982266613956
36047026300,2014,Y,Y,2096,0.077,2090,0.21600000000000003,806,463,159,1572,21,304,0,1937,0.9241412213740458,1876,161.392,1934.608,451.44000000000005,0.1450381679389313,0.07585877862595419,0.010019083969465648,0.75,0,0.8950381679389313,Brooklyn,Bedford,20,45,,N,26,N,54,0.12,0.88,0.88,0,0,3.12,22.88,22.88,0,0,0.025763358778625955,0.03225806451612903,0.0002097670778639257
36047026400,2014,Y,Y,4685,0.067,4685,0.21,1625,1121,1657,0,2281,747,17,3028,0.6463180362860192,747,313.89500000000004,4371.105,983.8499999999999,0.15944503735325508,0.3536819637139808,0.48687299893276414,0,0.00388917676422781,0.15944503735325508,Brooklyn,Bensonhurst West,21,40,,N,26,N,59,0.58,0.42,0.04,0.19,0.19,15.079999999999998,10.92,1.04,4.94,4.94,0.012593383137673426,0.016,0.0002097670778639257
36047026500,2014,Y,Y,3764,0.053,3733,0.313,1463,777,344,2895,102,287,0,3420,0.9086078639744952,3182,199.492,3564.508,1168.429,0.07624867162592987,0.09139213602550478,0.02709883103081828,0.7691285866099894,0,0.8453772582359192,Brooklyn,Bedford,59,136,,N,112,N,278,0.09,0.91,0.83,0,0.08,10.08,101.92,92.96,0,8.96,0.07385759829968119,0.07655502392344497,0.0009036120277215262
36047026600,2014,Y,Y,3638,0.024,3638,0.111,1164,925,1853,11,1141,544,0,1785,0.49065420560747663,555,87.312,3550.688,403.818,0.14953271028037382,0.5093457943925234,0.31363386476085764,0.0030236393622869707,0,0.1525563496426608,Brooklyn,Bensonhurst West,29,60,,N,36,N,84,0.61,0.39,0,0.33,0.06,21.96,14.040000000000001,0,11.88,2.16,0.02308960967564596,0.030927835051546393,0.00029044672319620483
36047026700,2014,Y,Y,3397,0.066,3280,0.209,1752,580,529,2319,59,340,0,2868,0.8442743597291728,2659,224.202,3172.798,685.52,0.1000883132175449,0.1557256402708272,0.0173682661171622,0.6826611716220194,0,0.7827494848395643,Brooklyn,Bedford,43,80,,N,56,N,106,0.07,0.93,0.88,0,0.04,3.9200000000000004,52.080000000000005,49.28,0,2.24,0.031204003532528703,0.0319634703196347,0.0004518060138607631
36047026800,2014,Y,Y,3868,0.086,3864,0.226,1302,933,1886,1,857,1060,28,1982,0.5124095139607032,1061,332.64799999999997,3535.352,873.264,0.27404343329886244,0.4875904860392968,0.2215615305067218,0.0002585315408479835,0.00792000343954435,0.2743019648397104,Brooklyn,Bensonhurst West,63,92,,N,66,N,101,0.8,0.2,0.06,0.03,0.09,52.800000000000004,13.200000000000001,3.96,1.98,5.9399999999999995,0.02611168562564633,0.05069124423963134,0.0005324856591930421
36047026900,2014,Y,Y,2832,0.07400000000000001,2823,0.139,1147,700,230,2143,9,415,0,2602,0.9187853107344632,2558,209.56800000000004,2622.432,392.39700000000005,0.14653954802259886,0.08121468926553672,0.0031779661016949155,0.7567090395480226,0,0.9032485875706214,Brooklyn,Bedford,16,33,,N,34,N,81,0.03,0.97,0.91,0,0.06,1.02,32.98,30.94,0,2.04,0.028601694915254237,0.02964254577157803,0.000274310794129749
36047027000,2014,Y,Y,2338,0.040999999999999995,2338,0.187,876,586,1587,19,529,203,7,751,0.3212147134302823,222,95.85799999999999,2242.142,437.206,0.08682634730538923,0.6787852865697177,0.2262617621899059,0.008126603934987169,0.00312201457356403,0.0949529512403764,Brooklyn,Bensonhurst West,45,126,,N,49,N,157,0.9,0.1,0.02,0.04,0.04,44.1,4.9,0.98,1.96,1.96,0.0671514114627887,0.05593607305936073,0.0003953302621281677
36047027100,2014,Y,Y,2663,0.066,2642,0.268,1030,692,132,2147,237,113,0,2531,0.9504318437852046,2260,175.758,2487.242,708.056,0.0424333458505445,0.04956815621479534,0.08899737138565528,0.8062335711603454,0,0.8486669170108899,Brooklyn,Crown Heights North,78,172,,N,171,N,394,0.04,0.96,0.87,0.01,0.08,6.84,164.16,148.77,1.71,13.68,0.1479534359744649,0.16601941747572815,0.001379621935181973
36047027200,2014,Y,Y,3654,0.068,3639,0.19399999999999998,1142,852,1919,0,1058,618,0,1735,0.47482211275314723,618,248.472,3405.528,705.9659999999999,0.16912972085385877,0.5251778872468528,0.2895457033388068,0,0,0.16912972085385877,Brooklyn,Bensonhurst West,100,174,,N,105,N,181,0.97,0.03,0,0,0.03,101.85,3.15,0,0,3.15,0.049534756431308155,0.09194395796847636,0.0008471362759889308
36047027300,2014,Y,Y,2582,0.06,2582,0.26,1184,629,159,2260,33,127,0,2423,0.9384198295894656,2387,154.92,2427.08,671.32,0.04918667699457785,0.06158017041053447,0.012780790085205267,0.8752904725019365,0,0.9244771494965144,Brooklyn,Stuyvesant Heights,8,18,,N,10,N,1,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.0003872966692486445,0.008445945945945946,0.00008067964533227911
36047027400,2014,Y,Y,2786,0.055999999999999994,2786,0.157,951,666,1319,6,1356,105,0,1467,0.5265613783201722,111,156.016,2629.984,437.402,0.03768844221105527,0.4734386216798277,0.4867193108399139,0.0021536252692031586,0,0.03984206748025843,Brooklyn,Bensonhurst West,13,31,,N,17,N,48,0.65,0.35,0.06,0.29,0,11.05,5.949999999999999,1.02,4.93,0,0.01722900215362527,0.017875920084121977,0.0001371553970648745
36047027500,2014,Y,Y,4331,0.083,4274,0.235,1580,957,542,2781,284,592,0,3789,0.8748556915262065,3373,359.473,3971.527,1004.39,0.13668898637728008,0.12514430847379357,0.06557377049180328,0.6421149849919188,0,0.7788039713691988,Brooklyn,Stuyvesant Heights,46,116,,N,55,N,138,0.07,0.93,0.85,0,0.05,3.8500000000000005,51.150000000000006,46.75,0,2.75,0.03186331101362272,0.03481012658227848,0.00044373804932753517
36047027600,2014,Y,Y,4616,0.062,4616,0.223,1253,960,1236,0,1933,1407,0,3380,0.7322357019064125,1407,286.192,4329.808,1029.368,0.30480935875216636,0.26776429809358754,0.4187608318890815,0,0,0.30480935875216636,Brooklyn,Bensonhurst West,45,73,,N,48,N,85,0.77,0.23,0,0.17,0.02,36.96,11.040000000000001,0,8.16,0.96,0.01841421143847487,0.03830806065442937,0.0003872622975949398
36047027700,2014,Y,Y,4584,0.111,4567,0.439,1511,976,81,4152,0,351,0,4503,0.9823298429319371,4503,508.824,4075.176,2004.913,0.07657068062827226,0.01767015706806283,0,0.9057591623036649,0,0.9823298429319371,Brooklyn,Stuyvesant Heights,404,1019,,N,373,N,942,0.05,0.95,0.9,0,0.05,18.650000000000002,354.34999999999997,335.7,0,18.650000000000002,0.2054973821989529,0.2468563864990073,0.003009350770894011
36047027800,2014,Y,Y,3140,0.075,3140,0.221,1170,745,1377,22,1401,251,0,1763,0.5614649681528663,273,235.5,2904.5,693.94,0.07993630573248407,0.43853503184713377,0.4461783439490446,0.0070063694267515925,0,0.08694267515923566,Brooklyn,Bensonhurst West,36,52,,N,40,N,62,0.88,0.13,0.03,0.1,0,35.2,5.2,1.2,4,0,0.019745222929936305,0.03418803418803419,0.00032271858132911646
