tract,year,nycha,hud,totPopulation,totPerPopUnder5,totPopPoverty,totPerPoverty,totHouseholds,totFamilies,totWhite,totBlack,totAsian,totHispanic,totYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopUnder5,totPopOver5,totPoverty,totPerHispanic,totPerWhite,totPerAsian,totPerBlack,totPerYiddish,totPerBlackHispanic,hhNYCHA,sec8Households,popNYCHA,sec8Population,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8PerHHWhite,sec8TotHHWhite,sec8TotHHNotWhite,sec8TotHHBlack,sec8TotHHAsian,sec8TotHHHispanic,sec8PerPop,sec8PerHH,sec8PerVouchers,boro,neighborhood,sec8HouseholdsNYCHA,sec8PopulationNYCHA,sec8AvgIncomeNYCHA
36005008700,2009,Y,Y,5299,0.063,5195,0.36,1546,3.79,6,874,0,4403,0,5293,0.998867710888847,5277,333.837,4965.1630000000005,1870.1999999999998,0.8309114927344782,0.0011322891111530478,0,0.1649367805246273,0,0.9958482732591055,N,277,N,693,0.98,0.46,0.01,0.65,0.020000000000000018,5.5400000000000045,271.46,127.42,2.77,180.05,0.130779392338177,0.17917205692108668,0.0020900612682220143,Bronx,Longwood,195,511,
36005008800,2009,Y,Y,3353,0.042,3353,0.39399999999999996,1165,3.51,87,804,109,2353,0,3266,0.9740530867879511,3157,140.82600000000002,3212.174,1321.0819999999999,0.7017596182523114,0.02594691321204891,0.03250820161049806,0.23978526692514165,0,0.941544885177453,N,91,N,249,1,0.51,0.01,0.92,0,0,91,46.410000000000004,0.91,83.72,0.07426185505517446,0.07811158798283262,0.0006866266260223946,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,118,334,
36005008900,2009,Y,Y,2607,0.081,2607,0.377,1013,4.13,0,238,33,2315,0,0,0,2553,211.167,2395.833,982.839,0.887993862677407,0,0.012658227848101266,0.09129267357115459,0,0.9792865362485615,N,118,N,287,0.97,0.38,0.01,0.75,0.030000000000000027,3.540000000000003,114.46,44.84,1.18,88.5,0.11008822401227465,0.11648568608094768,0.0008903510095675007,Bronx,Hunts Point,90,255,
36005009100,2009,Y,Y,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,6,N,1,1,0.01,0.01,0.01,0,0,6,0.06,0.06,0.06,Infinity,Infinity,0.0000452720852322458,Bronx,Hunts Point,5,19,
36005009200,2009,Y,Y,6160,0.085,6160,0.235,1687,4.17,503,762,1063,3573,0,5657,0.9183441558441559,4335,523.6,5636.4,1447.6,0.5800324675324675,0.08165584415584416,0.17256493506493506,0.1237012987012987,0,0.7037337662337663,N,172,N,469,0.97,0.3,0.01,0.79,0.030000000000000027,5.160000000000005,166.84,51.6,1.72,135.88,0.07613636363636364,0.1019561351511559,0.0012977997766577128,Bronx,Westchester-Unionport,153,422,
36005009400,2009,Y,Y,1958,0.09300000000000001,1611,0.17300000000000001,483,3.51,147,556,12,1216,0,1811,0.924923391215526,1772,182.09400000000002,1775.906,278.70300000000003,0.6210418794688458,0.07507660878447395,0.006128702757916241,0.2839632277834525,0,0.9050051072522982,N,68,N,204,0.96,0.27,0.01,0.76,0.040000000000000036,2.7200000000000024,65.28,18.36,0.68,51.68,0.1041879468845761,0.14078674948240166,0.000513083632632119,Bronx,Westchester-Unionport,57,168,
36005009700,2009,Y,Y,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,5,N,1,1,0.01,0.01,0.01,0,0,5,0.05,0.05,0.05,Infinity,Infinity,0.000037726737693538163,Bronx,Hunts Point,3,13,
36005009800,2009,Y,Y,5414,0.059000000000000004,5371,0.122,1812,3.38,222,1306,237,3503,0,5192,0.9589951976357591,4809,319.42600000000004,5094.574,655.262,0.6470262282970077,0.04100480236424086,0.04377539711858146,0.2412264499445881,0,0.8882526782415958,N,212,N,487,0.99,0.49,0.01,0.55,0.010000000000000009,2.120000000000002,209.88,103.88,2.12,116.60000000000001,0.08995197635759143,0.11699779249448124,0.0015996136782060182,Bronx,Westchester-Unionport,77,228,
36005009900,2009,Y,Y,5765,0.115,5745,0.37200000000000005,1715,3.69,25,1118,102,4408,0,5740,0.9956634865568084,5526,662.975,5102.025,2137.1400000000003,0.7646140503035559,0.004336513443191674,0.01769297484822203,0.19392888117953166,0,0.9585429314830876,N,230,N,733,0.99,0.47,0,0.65,0.010000000000000009,2.300000000000002,227.7,108.1,0,149.5,0.12714657415437988,0.13411078717201166,0.0017354299339027556,Bronx,Hunts Point,151,514,
36005010200,2009,N,Y,151,0,151,0,37,5.22,0,10,0,141,0,0,0,151,0,151,0,0.9337748344370861,0,0,0.06622516556291391,0,1,N,,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,,,
36005010500,2009,N,Y,1486,0.027999999999999997,386,0.479,114,3.18,63,570,10,809,0,1423,0.9576043068640646,1379,41.608,1444.392,184.894,0.544414535666218,0.0423956931359354,0.006729475100942127,0.3835800807537012,0,0.9279946164199192,N,,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point,,,
36005011000,2009,Y,Y,434,0.023,434,0.369,302,2.55,115,58,8,253,0,319,0.7350230414746544,311,9.982,424.01800000000003,160.146,0.5829493087557603,0.26497695852534564,0.018433179723502304,0.1336405529953917,0,0.716589861751152,N,8,N,1,1,0.01,0.01,0.01,0,0,8,0.08,0.08,0.08,0.002304147465437788,0.026490066225165563,0.000060362780309661066,Bronx,Schuylerville-Throgs Neck-Edgewater Park,7,29,
36005011501,2009,Y,Y,1144,0.147,1144,0.615,482,3.41,55,498,0,591,0,1089,0.9519230769230769,1089,168.16799999999998,975.832,703.56,0.5166083916083916,0.04807692307692308,0,0.4353146853146853,0,0.9519230769230769,N,116,N,251,0.97,0.54,0,0.53,0.030000000000000027,3.480000000000003,112.52,62.64,0,61.480000000000004,0.2194055944055944,0.24066390041493776,0.0008752603144900854,Bronx,Hunts Point,72,163,
36005011502,2009,Y,Y,4523,0.109,4374,0.46,1383,3.62,0,980,15,3528,0,0,0,4508,493.007,4029.993,2012.0400000000002,0.7800132655317268,0,0.0033163829316825116,0.21667035153659076,0,0.9966836170683175,N,215,N,621,0.98,0.48,0,0.58,0.020000000000000018,4.300000000000004,210.7,103.2,0,124.69999999999999,0.137298253371656,0.1554591467823572,0.001622249720822141,Bronx,Hunts Point,159,497,
36005011800,2009,Y,Y,5185,0.040999999999999995,4761,0.071,1846,3.1,4167,10,103,853,0,1018,0.19633558341369334,863,212.58499999999998,4972.415,338.03099999999995,0.16451301832208293,0.8036644165863066,0.01986499517839923,0.0019286403085824494,0,0.16644165863066537,N,12,N,28,1,0.16,0,1,0,0,12,1.92,0,12,0.005400192864030858,0.0065005417118093175,0.0000905441704644916,Bronx,Schuylerville-Throgs Neck-Edgewater Park,12,32,
36005011900,2009,Y,Y,5278,0.128,5191,0.51,1806,3.4,64,1443,8,3757,0,5214,0.9878741947707464,5200,675.5840000000001,4602.416,2647.41,0.7118226600985221,0.012125805229253505,0.0015157256536566881,0.2733990147783251,0,0.9852216748768473,N,199,N,547,0.95,0.51,0,0.56,0.050000000000000044,9.950000000000008,189.04999999999998,101.49,0,111.44000000000001,0.10363774156877605,0.11018826135105204,0.0015015241602028189,Bronx,Hunts Point,147,427,
36005012101,2009,Y,Y,2786,0.079,2756,0.285,915,3.37,0,599,0,2008,0,0,0,2607,220.094,2565.906,785.4599999999999,0.7207465900933238,0,0,0.21500358937544867,0,0.9357501794687725,N,136,N,400,1,0.53,0.01,0.65,0,0,136,72.08,1.36,88.4,0.14357501794687724,0.14863387978142076,0.001026167265264238,Bronx,Morrisania-Melrose,113,343,
36005012102,2009,Y,Y,1635,0.146,1635,0.43799999999999994,494,4.58,0,285,0,1337,0,0,0,1622,238.70999999999998,1396.29,716.1299999999999,0.8177370030581039,0,0,0.1743119266055046,0,0.9920489296636086,N,53,N,173,0.98,0.49,0,0.58,0.020000000000000018,1.060000000000001,51.94,25.97,0,30.74,0.10581039755351682,0.10728744939271255,0.00039990341955150455,Bronx,Hunts Point,38,140,
36005012300,2009,Y,Y,3161,0.08199999999999999,3139,0.462,1202,3.36,46,917,0,2168,0,3115,0.9854476431509016,3085,259.20199999999994,2901.7980000000002,1450.218,0.6858589054096805,0.014552356849098386,0,0.2900980702309396,0,0.97595697564062,N,200,N,559,0.99,0.52,0,0.57,0.010000000000000009,2.0000000000000018,198,104,0,113.99999999999999,0.176842771274913,0.16638935108153077,0.0015090695077415266,Bronx,Crotona Park East,180,516,
36005012500,2009,Y,Y,2826,0.086,2826,0.265,951,3.46,82,810,0,1934,0,2744,0.9709837225760792,2744,243.03599999999997,2582.964,748.89,0.6843595187544232,0.029016277423920735,0,0.28662420382165604,0,0.9709837225760792,N,229,N,674,0.97,0.41,0,0.67,0.030000000000000027,6.870000000000006,222.13,93.89,0,153.43,0.23849964614295824,0.24079915878023134,0.0017278845863640479,Bronx,Morrisania-Melrose,156,465,
36005012701,2009,Y,Y,2419,0.055,2419,0.426,820,3.9,231,379,40,1769,0,2188,0.9045059942124845,2148,133.045,2285.955,1030.494,0.7312939231087227,0.0954940057875155,0.01653575857792476,0.15667631252583714,0,0.8879702356345598,N,96,N,234,0.94,0.41,0,0.61,0.06000000000000005,5.760000000000005,90.24,39.36,0,58.56,0.09673418768085985,0.11707317073170732,0.0007243533637159328,Bronx,Hunts Point,45,114,
36005012702,2009,Y,Y,1941,0.078,1941,0.39799999999999996,536,3.65,0,103,0,1838,0,0,0,1941,151.398,1789.602,772.5179999999999,0.9469345698093766,0,0,0.05306543019062339,0,1,N,14,N,48,0.93,0.14,0,0.93,0.06999999999999995,0.9799999999999993,13.020000000000001,1.9600000000000002,0,13.020000000000001,0.02472952086553323,0.026119402985074626,0.00010563486554190686,Bronx,Hunts Point,6,22,
36005012901,2009,Y,Y,3642,0.068,3617,0.452,1270,3.41,26,981,0,2599,0,3616,0.9928610653487095,3580,247.656,3394.344,1634.884,0.713618890719385,0.007138934651290499,0,0.26935749588138386,0,0.9829763866007688,N,259,N,638,0.98,0.51,0,0.54,0.020000000000000018,5.180000000000005,253.82,132.09,0,139.86,0.17517847336628226,0.20393700787401575,0.001954245012525277,Bronx,Longwood,136,337,
36005012902,2009,N,Y,621,0.053,621,0.57,174,3.49,13,0,0,608,0,608,0.9790660225442834,608,32.913,588.087,353.96999999999997,0.9790660225442834,0.020933977455716585,0,0,0,0.9790660225442834,N,1,N,1,1,0.01,0.01,0.01,0,0,1,0.01,0.01,0.01,0.001610305958132045,0.005747126436781609,0.000007545347538707633,Bronx,Hunts Point,,,
36005013000,2009,Y,Y,1212,0.023,1212,0.07200000000000001,450,3.07,822,0,0,324,0,390,0.3217821782178218,324,27.876,1184.124,87.26400000000001,0.26732673267326734,0.6782178217821783,0,0,0,0.26732673267326734,N,8,N,1,1,0.01,0.01,0.01,0,0,8,0.08,0.08,0.08,0.0008250825082508251,0.017777777777777778,0.000060362780309661066,Bronx,Schuylerville-Throgs Neck-Edgewater Park,8,23,
36005013100,2009,Y,Y,4425,0.115,4405,0.406,1400,4.05,14,1678,31,2605,0,4411,0.9968361581920904,4283,508.875,3916.125,1788.43,0.5887005649717514,0.0031638418079096044,0.007005649717514125,0.3792090395480226,0,0.967909604519774,N,221,N,610,0.99,0.45,0,0.65,0.010000000000000009,2.2100000000000017,218.79,99.45,0,143.65,0.13785310734463277,0.15785714285714286,0.0016675218060543868,Bronx,Longwood,186,543,
36005013200,2009,Y,Y,6493,0.059000000000000004,6493,0.063,2236,3.69,2845,261,65,3235,0,3648,0.5618358231942091,3496,383.08700000000005,6109.913,409.059,0.4982288618512244,0.43816417680579084,0.01001078084090559,0.04019713537655937,0,0.5384259972277837,N,62,N,173,0.89,0.24,0,0.81,0.10999999999999999,6.819999999999999,55.18,14.879999999999999,0,50.220000000000006,0.02664407823810257,0.027728085867620753,0.00046781154739987326,Bronx,Schuylerville-Throgs Neck-Edgewater Park,56,162,
36005013300,2009,Y,Y,6469,0.07200000000000001,6382,0.449,2201,3.43,0,3030,0,3439,0,0,0,6469,465.76800000000003,6003.232,2865.518,0.5316123048384603,0,0,0.46838769516153966,0,1,N,78,N,236,0.97,0.6,0.01,0.41,0.030000000000000027,2.340000000000002,75.66,46.8,0.78,31.979999999999997,0.036481681867367444,0.03543843707405725,0.0005885371080191953,Bronx,Morrisania-Melrose,37,118,
36005013500,2009,Y,Y,3251,0.083,3244,0.332,1182,3.7,87,1771,0,1319,0,3164,0.9732390033835743,3090,269.833,2981.167,1077.008,0.4057213165179945,0.026760996616425715,0,0.544755459858505,0,0.9504767763764995,N,79,N,233,0.96,0.44,0.03,0.67,0.040000000000000036,3.160000000000003,75.84,34.76,2.37,52.93,0.07167025530605968,0.06683587140439932,0.000596082455557903,Bronx,Morrisania-Melrose,63,194,
36005013700,2009,Y,Y,4506,0.079,4476,0.413,1589,3.46,43,1585,66,2774,0,4463,0.990457168220151,4359,355.974,4150.026,1848.588,0.6156236129604972,0.00954283177984909,0.014647137150466045,0.3517532179316467,0,0.9673768308921438,N,310,N,840,0.98,0.45,0,0.6,0.020000000000000018,6.2000000000000055,303.8,139.5,0,186,0.18641810918774968,0.19509125235997482,0.0023390577369993663,Bronx,Morrisania-Melrose,229,637,
36005013800,2009,Y,Y,2031,0.054000000000000006,2031,0.040999999999999995,704,3.67,1185,47,312,487,0,846,0.41654357459379615,534,109.674,1921.326,83.27099999999999,0.2397833579517479,0.5834564254062038,0.1536189069423929,0.023141309699655343,0,0.26292466765140327,N,19,N,40,0.89,0.26,0,0.84,0.10999999999999999,2.09,16.91,4.94,0,15.959999999999999,0.019694731659281144,0.026988636363636364,0.00014336160323544502,Bronx,Schuylerville-Throgs Neck-Edgewater Park,16,33,
36005013900,2009,Y,Y,992,0.155,992,0.313,328,3.31,0,378,0,614,0,0,0,992,153.76,838.24,310.496,0.6189516129032258,0,0,0.3810483870967742,0,1,N,143,N,338,0.97,0.5,0.01,0.53,0.030000000000000027,4.290000000000004,138.71,71.5,1.43,75.79,0.3407258064516129,0.43597560975609756,0.0010789846980351916,Bronx,Morrisania-Melrose,81,182,
36005014100,2009,Y,Y,2125,0.083,2115,0.537,728,3.76,4,275,26,1645,0,2121,0.9981176470588236,1920,176.375,1948.625,1135.755,0.7741176470588236,0.0018823529411764706,0.01223529411764706,0.12941176470588237,0,0.9035294117647059,N,136,N,336,0.99,0.47,0,0.6,0.010000000000000009,1.3600000000000012,134.64,63.919999999999995,0,81.6,0.15811764705882353,0.18681318681318682,0.001026167265264238,Bronx,Morrisania-Melrose,93,226,
36005014300,2009,Y,Y,761,0.043,761,0.355,253,3.17,0,358,45,358,0,0,0,716,32.723,728.277,270.155,0.4704336399474376,0,0.05913272010512484,0.4704336399474376,0,0.9408672798948752,N,17,N,51,1,0.88,0,0.18,0,0,17,14.96,0,3.06,0.06701708278580815,0.06719367588932806,0.00012827090815802975,Bronx,East Concourse-Concourse Village,13,34,
36005014400,2009,Y,Y,5015,0.045,5015,0.27399999999999997,1827,3.21,217,1501,119,2924,0,4798,0.9567298105682951,4425,225.67499999999998,4789.325,1374.11,0.5830508474576271,0.04327018943170489,0.023728813559322035,0.2993020937188435,0,0.8823529411764706,N,63,N,211,0.97,0.27,0,0.78,0.030000000000000027,1.8900000000000017,61.11,17.01,0,49.14,0.04207377866400797,0.034482758620689655,0.0004753568949385809,Bronx,Schuylerville-Throgs Neck-Edgewater Park,54,181,
36005014500,2009,Y,Y,5439,0.08900000000000001,5221,0.479,1806,3.53,37,2740,0,2619,0,5402,0.9931972789115646,5359,484.071,4954.929,2500.859,0.4815223386651958,0.006802721088435374,0,0.5037690751976466,0,0.9852914138628425,N,342,N,813,0.98,0.49,0,0.6,0.020000000000000018,6.840000000000006,335.15999999999997,167.57999999999998,0,205.2,0.14947600661886376,0.1893687707641196,0.0025805088582380106,Bronx,Claremont-Bathgate,203,479,
36005014700,2009,Y,Y,10614,0.063,10614,0.518,3536,3.8,7,4544,6,6057,0,10607,0.9993404936875825,10601,668.682,9945.318,5498.052000000001,0.5706613906161673,0.0006595063124175617,0.0005652911249293386,0.4281138119464858,0,0.9987752025626531,N,41,N,76,0.98,0.73,0,0.32,0.020000000000000018,0.8200000000000007,40.18,29.93,0,13.120000000000001,0.007160354249104956,0.01159502262443439,0.00030935924908701294,Bronx,Claremont-Bathgate,22,40,
36005014900,2009,Y,Y,3713,0.046,3685,0.424,1400,3.38,25,1556,17,2048,0,3688,0.9932669000807972,3604,170.798,3542.202,1562.44,0.5515755453810934,0.006733099919202801,0.004578507945057905,0.41906813897118234,0,0.9706436843522758,N,160,N,463,0.99,0.51,0.01,0.57,0.010000000000000009,1.6000000000000014,158.4,81.6,1.6,91.19999999999999,0.12469701050363588,0.11428571428571428,0.0012072556061932212,Bronx,Morrisania-Melrose,132,396,
36005015100,2009,Y,Y,5261,0.105,5179,0.35700000000000004,1670,3.6,67,2265,0,2850,0,5194,0.9872647785592092,5115,552.405,4708.595,1848.9030000000002,0.541722106063486,0.012735221440790725,0,0.4305265158715073,0,0.9722486219349934,N,258,N,751,0.98,0.5,0,0.61,0.020000000000000018,5.160000000000005,252.84,129,0,157.38,0.14274852689602738,0.15449101796407186,0.0019466996649865694,Bronx,Morrisania-Melrose,213,630,
36005015300,2009,Y,Y,3737,0.102,3737,0.387,1227,3.78,8,1834,39,1830,0,3729,0.9978592453839978,3664,381.174,3355.826,1446.219,0.4896976184104897,0.0021407546160021407,0.010436178753010436,0.4907679957184908,0,0.9804656141289805,N,155,N,507,0.98,0.58,0.01,0.52,0.020000000000000018,3.1000000000000028,151.9,89.89999999999999,1.55,80.60000000000001,0.13567032378913568,0.1263243683781581,0.0011695288684996832,Bronx,Crotona Park East,112,379,
36005015400,2009,Y,Y,840,0.13,840,0.037000000000000005,308,4.02,384,188,129,139,0,456,0.5428571428571428,327,109.2,730.8,31.080000000000005,0.16547619047619047,0.45714285714285713,0.15357142857142858,0.22380952380952382,0,0.3892857142857143,N,14,N,51,1,0.64,0.14,0.64,0,0,14,8.96,1.9600000000000002,8.96,0.060714285714285714,0.045454545454545456,0.00010563486554190686,Bronx,Schuylerville-Throgs Neck-Edgewater Park,12,44,
36005015500,2009,Y,Y,3535,0.11,3501,0.364,1099,3.95,37,790,0,2689,0,3498,0.9895332390381896,3479,388.85,3146.15,1274.364,0.7606789250353607,0.010466760961810467,0,0.22347949080622348,0,0.9841584158415841,N,129,N,287,0.96,0.38,0,0.73,0.040000000000000036,5.160000000000005,123.83999999999999,49.02,0,94.17,0.08118811881188119,0.11737943585077343,0.0009733498324932847,Bronx,Crotona Park East,104,215,
36005015600,2009,Y,Y,1470,0.051,1470,0.135,548,3.32,654,0,0,675,0,816,0.5551020408163265,675,74.97,1395.03,198.45000000000002,0.45918367346938777,0.4448979591836735,0,0,0,0.45918367346938777,N,14,N,35,1,0.43,0.07,0.93,0,0,14,6.02,0.9800000000000001,13.020000000000001,0.023809523809523808,0.025547445255474453,0.00010563486554190686,Bronx,Schuylerville-Throgs Neck-Edgewater Park,14,34,
36005015700,2009,Y,Y,3276,0.107,3265,0.37799999999999995,1090,3.66,32,1146,95,1967,0,3244,0.9902319902319903,3113,350.532,2925.468,1234.1699999999998,0.6004273504273504,0.009768009768009768,0.028998778998779,0.3498168498168498,0,0.9502442002442002,N,160,N,484,0.97,0.52,0.02,0.58,0.030000000000000027,4.800000000000004,155.2,83.2,3.2,92.8,0.14774114774114774,0.14678899082568808,0.0012072556061932212,Bronx,Crotona Park East,111,334,
36005015800,2009,Y,Y,1377,0.038,1377,0.042,595,3.29,806,67,76,428,0,571,0.41466957153231665,495,52.326,1324.674,57.834,0.31082062454611475,0.5853304284676834,0.05519244734931009,0.048656499636891795,0,0.35947712418300654,N,10,N,1,1,0.01,0.01,0.01,0,0,10,0.1,0.1,0.1,0.0007262164124909223,0.01680672268907563,0.00007545347538707633,Bronx,Schuylerville-Throgs Neck-Edgewater Park,11,40,
36005016000,2009,Y,Y,5192,0.04,5192,0.031,2057,3.38,3930,100,0,1107,0,1262,0.2430662557781202,1207,207.68,4984.32,160.952,0.2132126348228043,0.7569337442218799,0,0.01926040061633282,0,0.23247303543913714,N,5,N,1,0.6,0.01,0.01,0.01,0.4,2,3,0.05,0.05,0.05,0.0001926040061633282,0.0024307243558580457,0.000037726737693538163,Bronx,Schuylerville-Throgs Neck-Edgewater Park,6,11,
36005016100,2009,Y,Y,4433,0.11,4384,0.479,1709,3.12,89,1333,0,2960,0,4344,0.9799233025039477,4293,487.63,3945.37,2099.9359999999997,0.6677193773967968,0.020076697496052336,0,0.3006993006993007,0,0.9684186780960975,N,76,N,160,0.96,0.67,0.01,0.38,0.040000000000000036,3.0400000000000027,72.96,50.92,0.76,28.88,0.03609293931874577,0.044470450555880635,0.0005734464129417801,Bronx,Crotona Park East,51,113,
36005016200,2009,Y,Y,1794,0.11,1684,0.141,617,3.33,1475,0,127,192,0,319,0.1778149386845039,192,197.34,1596.66,237.444,0.10702341137123746,0.8221850613154961,0.07079152731326645,0,0,0.10702341137123746,N,11,N,33,1,0.18,0,0.91,0,0,11,1.98,0,10.01,0.01839464882943144,0.017828200972447326,0.00008299882292578396,Bronx,Schuylerville-Throgs Neck-Edgewater Park,10,29,
36005016300,2009,N,Y,379,0.222,193,0.7879999999999999,0,,0,173,0,206,0,0,0,379,84.138,294.86199999999997,152.08399999999997,0.5435356200527705,0,0,0.45646437994722955,0,1,N,,N,,0,0,0,0,0,0,0,0,0,0,0,NaN,0,Bronx,park-cemetery-etc-Bronx,,,
36005016400,2009,Y,Y,1200,0.021,1155,0.129,437,2.89,947,0,0,170,0,253,0.21083333333333334,170,25.200000000000003,1174.8,148.995,0.14166666666666666,0.7891666666666667,0,0,0,0.14166666666666666,N,13,N,39,1,0.15,0,0.85,0,0,13,1.95,0,11.049999999999999,0.0325,0.029748283752860413,0.00009808951800319923,Bronx,Schuylerville-Throgs Neck-Edgewater Park,11,34,
36005016500,2009,Y,Y,1191,0.038,1191,0.715,409,3.88,22,787,0,286,0,1169,0.9815281276238456,1073,45.257999999999996,1145.742,851.5649999999999,0.2401343408900084,0.018471872376154493,0,0.6607892527287993,0,0.9009235936188077,N,139,N,349,0.99,0.53,0.01,0.54,0.010000000000000009,1.3900000000000012,137.60999999999999,73.67,1.3900000000000001,75.06,0.29303106633081444,0.33985330073349634,0.001048803307880361,Bronx,Claremont-Bathgate,79,191,
36005016600,2009,Y,Y,2655,0.064,2618,0.031,839,3.5,1369,78,93,1115,0,1286,0.48436911487758944,1193,169.92000000000002,2485.08,81.158,0.4199623352165725,0.5156308851224105,0.03502824858757062,0.02937853107344633,0,0.44934086629001885,N,13,N,35,1,0.31,0,0.77,0,0,13,4.03,0,10.01,0.013182674199623353,0.015494636471990465,0.00009808951800319923,Bronx,Schuylerville-Throgs Neck-Edgewater Park,10,24,
